Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
509,Patrick,br BRA,LT,Grêmio,18,1998,13,4,434,4.8,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,44525f32
510,Patrick,br BRA,LT,Sport Recife,24,1992,31,30,2.600,28.9,3,0,3,3,0,0,5,1,,,,010,000,010,010,010,Partidas,92add14e
511,Patrick,br BRA,ZG,Sport Recife,17,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c0816fb0
512,Jean Patrick,br BRA,LT,Ponte Preta,24,1992,8,6,443,4.9,1,0,1,1,0,0,0,0,,,,020,000,020,020,020,Partidas,1043669b
513,Jean Paul Pineda,cl CHI,AT,Vitória,27,1989,2,0,34,0.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,58adf401
514,Marcos de Paula Dutra,br BRA,G,Atl Goianiense,23,1993,11,11,990,11.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,739212ce
515,Paulão,br BRA,ZG,Vasco da Gama,30,1986,24,22,2.046,22.7,1,2,3,1,0,0,5,0,,,,004,009,013,004,013,Partidas,20587790
516,Paulinho,br BRA,LT,Atl Goianiense,27,1989,20,18,1.522,16.9,2,1,3,2,0,0,4,0,,,,012,006,018,012,018,Partidas,05cc65a0
517,Paulinho,br BRA,LT,Vitória,28,1988,8,4,398,4.4,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,e991f820
518,Paulinho,br BRA,LT,Vasco da Gama,16,2000,18,12,1.078,12.0,3,1,4,3,0,0,2,0,,,,025,008,033,025,033,Partidas,53070b63
519,Bruno Paulista,br BRA,LT,Vasco da Gama,21,1995,10,6,470,5.2,0,0,0,0,0,0,7,0,,,,000,000,000,000,000,Partidas,04badd04
520,Wellington Paulista,br BRA,ATLT,Chapecoense,32,1984,33,30,2.551,28.3,9,2,11,7,2,2,6,0,,,,032,007,039,025,032,Partidas,f2eece5b
521,João Paulo,br BRA,AT,Bahia,20,1996,8,3,273,3.0,2,0,2,2,0,0,1,0,,,,066,000,066,066,066,Partidas,5cd8b7e0
522,João Paulo,br BRA,G,Santos,21,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d0102ca0
523,João Paulo,br BRA,LT,Coritiba,31,1985,4,2,238,2.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,888a1498
524,João Paulo,br BRA,ZG,Avaí,26,1990,13,11,987,11.0,0,1,1,0,0,0,3,0,,,,000,009,009,000,009,Partidas,d852108d
525,João Paulo Mior,br BRA,LT,Botafogo (RJ),25,1991,30,30,2.619,29.1,2,4,6,2,0,0,9,0,,,,007,014,021,007,021,Partidas,b96aa1d6
526,Esteban Pavez,cl CHI,LT,Atl Paranaense,26,1990,21,21,1.804,20.0,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,bff05389
527,Pedrinho,br BRA,LT,Corinthians,18,1998,12,1,217,2.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,6796e284
528,Pedro,br BRA,AT,Atl Goianiense,20,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,17758df6
529,Pedro,br BRA,AT,Fluminense,19,1997,15,6,557,6.2,2,0,2,2,0,0,2,0,,,,032,000,032,032,032,Partidas,1ab6fad3
530,João Pedro Heinen,br BRA,LT,Atl Paranaense,20,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,099af7ab
531,João Pedro,br BRA,LTZG,Chapecoense,20,1996,9,5,485,5.4,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,31d1ed52
532,Léo Pelé,br BRA,ZG,Fluminense,20,1996,22,19,1.659,18.4,1,1,2,1,0,0,4,0,,,,005,005,011,005,011,Partidas,77980eb9
533,Cristian Penilla,ec ECU,LT,Chapecoense,25,1991,11,2,368,4.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,64d36568
534,Pepê,br BRA,LT,Grêmio,19,1997,3,1,125,1.4,1,1,2,1,0,0,0,0,,,,072,072,144,072,144,Partidas,fc4e7637
535,Egídio Pereira Júnior,br BRA,ZG,Palmeiras,30,1986,21,21,1.845,20.5,1,1,2,1,0,0,4,0,,,,005,005,010,005,010,Partidas,6c5b3d31
536,Leandro Pereira,br BRA,AT,Sport Recife,25,1991,2,0,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,0e1a4b88
537,Luan Pereira,br BRA,LT,Avaí,16,2000,19,9,945,10.5,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,c7f33f61
538,Luan Peres Petroni,br BRA,ZG,Ponte Preta,22,1994,16,13,1.242,13.8,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,a5549ec1
539,Pedro Perotti,br BRA,AT,Chapecoense,19,1997,2,1,106,1.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c319dd64
540,Petros,br BRA,LT,São Paulo,27,1989,27,27,2.319,25.8,2,2,4,2,0,0,4,1,,,,008,008,016,008,016,Partidas,7773f73b
541,Peu,br BRA,AT,Fluminense,23,1993,10,0,137,1.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,63b6b8ae
542,Pierre,br BRA,LT,Fluminense,35,1982,1,0,7,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1273cd9a
543,Yago Pikachu,br BRA,LT,Vasco da Gama,24,1992,27,23,1.830,20.3,2,3,5,2,0,0,2,0,,,,010,015,025,010,025,Partidas,462f1e13
544,Rodrigo Pimpão,br BRA,LTAT,Botafogo (RJ),29,1987,32,28,2.396,26.6,2,9,11,2,0,0,6,0,,,,008,034,041,008,041,Partidas,16b6b009
545,Rafael Pires,br BRA,G,Cruzeiro,27,1989,6,6,540,6.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,539f6761
546,Leonardo Pisculichi,ar ARG,ATLT,Vitória,33,1984,2,0,54,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,3d1d62dd
547,Lucas Poletto,br BRA,AT,Grêmio,21,1995,3,1,107,1.2,1,1,2,1,0,0,0,0,,,,084,084,168,084,168,Partidas,eb1fdf94
548,Fernando Prass,br BRA,G,Palmeiras,38,1978,33,33,2.970,33.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,eca3ee55
549,Raul Prata,br BRA,ZG,Sport Recife,29,1987,15,14,1.222,13.6,0,1,1,0,0,0,2,0,,,,000,007,007,000,007,Partidas,08d68989
550,Lucas Pratto,ar ARG,AT,São Paulo,28,1988,35,35,3.007,33.4,6,5,11,6,0,1,4,1,,,,018,015,033,018,033,Partidas,d6f9652b
551,Léo Príncipe,br BRA,ZG,Corinthians,20,1996,5,4,369,4.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,c174b303
552,Jean Pyerre,br BRA,LT,Grêmio,18,1998,6,2,225,2.5,1,1,2,1,0,0,0,0,,,,040,040,080,040,080,Partidas,b41dc073
553,Igor Rabello,br BRA,ZG,Botafogo (RJ),21,1995,31,31,2.783,30.9,1,0,1,1,0,0,6,0,,,,003,000,003,003,003,Partidas,48048864
554,Zé Rafael,br BRA,LT,Bahia,23,1993,36,35,2.845,31.6,3,5,8,3,0,0,7,1,,,,009,016,025,009,025,Partidas,634b1413
555,Rafaelson,br BRA,AT,Vitória,19,1997,4,2,197,2.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,c2c53dde
556,Rafinha,br BRA,LT,Cruzeiro,33,1983,28,24,1.992,22.1,3,1,4,3,0,0,4,1,,,,014,005,018,014,018,Partidas,26a45c50
557,Ralph,br BRA,LT,Atlético Mineiro,18,1998,3,1,113,1.3,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,5c297df1
558,Victor Ramos Ferreira,br BRA,ZG,Chapecoense,27,1989,12,12,1.080,12.0,1,0,1,1,0,0,2,0,,,,008,000,008,008,008,Partidas,69d0e9dc
559,Rodrigo Ramos,br BRA,ZG,Coritiba,21,1995,3,3,236,2.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,301d2620
560,Raniel,br BRA,AT,Cruzeiro,20,1996,10,2,270,3.0,2,1,3,2,0,0,2,0,,,,067,033,100,067,100,Partidas,099072c2
561,Ravanelli,br BRA,LT,Ponte Preta,19,1997,3,3,201,2.2,0,2,2,0,0,0,0,0,,,,000,090,090,000,090,Partidas,344f35ef
562,Tiago Real,br BRA,LT,Coritiba,28,1989,25,20,1.756,19.5,1,3,4,1,0,0,4,0,,,,005,015,021,005,021,Partidas,5753be61
563,Reginaldo,br BRA,ZG,Fluminense,24,1992,18,18,1.547,17.2,1,0,1,1,0,0,4,0,,,,006,000,006,006,006,Partidas,e9f93052
564,Régis,br BRA,LT,Bahia,24,1992,29,15,1.203,13.4,4,5,9,4,0,0,3,0,,,,030,037,067,030,067,Partidas,0e2331f3
565,Régis,br BRA,ZG,Bahia,27,1989,2,1,73,0.8,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,af42c878
566,Reinaldo,br BRA,ZG,Chapecoense,27,1989,34,34,3.033,33.7,5,8,13,2,3,3,9,0,,,,015,024,039,006,030,Partidas,ab3edc87
567,Matheus Reis,br BRA,ZG,Bahia,21,1995,19,18,1.619,18.0,0,1,1,0,0,0,5,0,,,,000,006,006,000,006,Partidas,ae1159bf
568,Wallace Reis,br BRA,ZG,Vitória,29,1987,21,21,1.890,21.0,2,1,3,2,0,0,6,0,,,,010,005,014,010,014,Partidas,c70d7c86
569,Diego Renan,br BRA,ZG,Chapecoense,27,1990,8,4,405,4.5,0,1,1,0,0,0,1,0,,,,000,022,022,000,022,Partidas,133ffee8
570,Renato,br BRA,LT,Santos,37,1979,23,22,1.881,20.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,dc4d83fe
571,Renato,br BRA,ZGLT,Fluminense,27,1990,10,5,493,5.5,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,8fe5bdcd
572,Renê,br BRA,ZG,Flamengo,24,1992,17,13,1.236,13.7,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,d000ffc7
573,Réver,br BRA,ZG,Flamengo,32,1985,25,25,2.222,24.7,5,0,5,5,0,0,3,0,,,,020,000,020,020,020,Partidas,1938fd6a
574,Rhodolfo,br BRA,ZG,Flamengo,30,1986,19,18,1.578,17.5,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,d993c301
575,Ribamar,br BRA,AT,Atl Paranaense,19,1997,19,16,1.323,14.7,5,1,6,5,0,0,2,0,,,,034,007,041,034,041,Partidas,2d1494d9
576,Everton Ribeiro,br BRA,LT,Flamengo,27,1989,29,26,2.324,25.8,4,4,8,3,1,2,2,0,,,,015,015,031,012,027,Partidas,68fb50a2
577,Igor Ribeiro,br BRA,ZG,Sport Recife,27,1989,2,1,111,1.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,ec36f084
578,Matheus Ribeiro,br BRA,ZG,Santos,23,1993,4,3,204,2.3,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,7ae055bb
579,Moisés Ribeiro,br BRA,LT,Chapecoense,25,1991,23,19,1.657,18.4,0,0,0,0,0,0,7,0,,,,000,000,000,000,000,Partidas,9f29dbd3
580,Renan Ribeiro,br BRA,G,São Paulo,26,1990,20,20,1.800,20.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,22db7a5e
581,Thiago Ribeiro,br BRA,LT,Santos,30,1986,10,5,496,5.5,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,fda05b3b
582,Luis Ricardo,br BRA,ZG,Botafogo (RJ),33,1984,6,5,524,5.8,0,2,2,0,0,0,0,0,,,,000,034,034,000,034,Partidas,955855cb
583,Richard,br BRA,LT,Fluminense,22,1994,8,7,593,6.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e90aa5da
584,Richarlison,br BRA,LTAT,Fluminense,19,1997,14,14,1.227,13.6,5,1,6,4,1,1,4,0,,,,037,007,044,029,037,Partidas,fa031b34
585,Rildo,br BRA,LTAT,Coritiba,27,1989,34,32,2.750,30.6,6,2,8,6,0,0,6,0,,,,020,007,026,020,026,Partidas,9348b02f
586,Andrés Ríos,ar ARG,AT,Vasco da Gama,27,1989,17,15,1.320,14.7,3,1,4,3,0,0,4,1,,,,020,007,027,020,027,Partidas,f825bd33
587,Francisco Rithely,br BRA,LT,Sport Recife,26,1991,32,29,2.596,28.8,1,2,3,1,0,0,6,0,,,,003,007,010,003,010,Partidas,4faa8cf0
588,Robert,br BRA,LT,Fluminense,20,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,49815c3e
589,Paulo Roberto,br BRA,ZGLT,Corinthians,29,1987,8,4,399,4.4,0,1,1,0,0,0,0,0,,,,000,023,023,000,023,Partidas,0a3ba5d6
590,Zé Roberto,br BRA,LTZG,Palmeiras,42,1974,15,9,777,8.6,0,2,2,0,0,0,1,0,,,,000,023,023,000,023,Partidas,c332aacf
591,Robinho,br BRA,LT,Cruzeiro,29,1987,18,14,1.252,13.9,3,2,5,3,0,0,5,0,,,,022,014,036,022,036,Partidas,8f8809b9
592,Robinho,br BRA,LT,Atlético Mineiro,33,1984,30,23,2.046,22.7,7,5,12,7,0,0,9,0,,,,031,022,053,031,053,Partidas,f034613c
593,Robinho,br BRA,LT,Fluminense,22,1995,5,1,124,1.4,1,0,1,0,1,1,0,1,,,,073,000,073,000,000,Partidas,421240e2
594,Lucas Rocha,br BRA,ZG,Vasco da Gama,21,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,d12eae20
595,Marcos Rocha,br BRA,ZG,Atlético Mineiro,28,1988,21,21,1.890,21.0,0,5,5,0,0,0,6,0,,,,000,024,024,000,024,Partidas,fdd2f275
596,Pedro Rocha Neves,br BRA,LT,Grêmio,22,1994,15,15,1.158,12.9,3,2,5,3,0,0,0,0,,,,023,016,039,023,039,Partidas,b33e0095
597,Rodinei,br BRA,ZG,Flamengo,25,1992,19,13,1.222,13.6,2,3,5,2,0,0,4,1,,,,015,022,037,015,037,Partidas,7696cc85
598,Rodrigão,br BRA,AT,Bahia,23,1993,14,12,1.060,11.8,5,2,7,4,1,1,0,0,,,,042,017,059,034,051,Partidas,e81f5251
599,Rodrigão,br BRA,ZG,Atlético Mineiro,21,1995,3,1,55,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e226132d
600,Rodrigão,br BRA,AT,Santos,23,1993,2,0,50,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e81f5251
601,Rodrigo,br BRA,ZG,Ponte Preta,36,1980,22,21,1.740,19.3,0,0,0,0,0,0,5,2,,,,000,000,000,000,000,Partidas,96756892
602,Rodrigo,br BRA,LT,Sport Recife,22,1994,8,3,328,3.6,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,563916fb
603,Bruno Rodrigo,br BRA,ZG,Grêmio,31,1985,7,7,571,6.3,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,bba111fe
604,Kayke Rodrigues,br BRA,AT,Santos,28,1988,26,15,1.329,14.8,3,1,4,3,0,1,0,0,,,,020,007,027,020,027,Partidas,c9241f21
605,Rodrygo,br BRA,ATLT,Santos,16,2001,2,0,22,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,8f5e92a6
606,Roger,br BRA,LTG,Atlético Mineiro,31,1985,11,8,677,7.5,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,3bc07f80
607,Roger,br BRA,AT,Botafogo (RJ),32,1985,20,19,1.561,17.3,10,2,12,10,0,1,3,0,,,,058,012,069,058,069,Partidas,d571f664
608,Rogério,br BRA,LTAT,Sport Recife,26,1990,27,11,1.129,12.5,2,3,5,2,0,0,0,0,,,,016,024,040,016,040,Partidas,d8131ea0
609,Romarinho,br BRA,ATLT,Fluminense,22,1994,4,0,88,1.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,1e7d2cc0
610,Romércio,br BRA,ZG,Coritiba,19,1997,1,0,86,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,cde7b7e1
611,Ángel Romero,py PAR,LT,Corinthians,24,1992,30,29,2.473,27.5,3,3,6,3,0,0,12,0,,,,011,011,022,011,022,Partidas,36edfb9b
612,Lucas Romero,ar ARG,ZGLT,Cruzeiro,22,1994,29,26,2.253,25.0,2,2,4,2,0,0,6,0,,,,008,008,016,008,016,Partidas,d89e48b8
613,Rômulo,br BRA,LT,Flamengo,26,1990,8,3,267,3.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,0d5056c6
614,Rômulo,br BRA,LTAT,Avaí,21,1995,34,24,2.083,23.1,3,0,3,3,0,0,5,0,,,,013,000,013,013,013,Partidas,9a6eb94c
615,Ronaldo,br BRA,LT,Atl Goianiense,20,1996,9,6,590,6.6,1,0,1,1,0,0,2,0,,,,015,000,015,015,015,Partidas,8a3b002a
616,Diego Rosa,br BRA,LT,Bahia,27,1989,2,1,81,0.9,0,1,1,0,0,0,0,0,,,,000,111,111,000,111,Partidas,024e436b
617,Diego Rosa,br BRA,ATLT,Atl Goianiense,27,1989,22,9,999,11.1,5,2,7,5,0,0,2,0,,,,045,018,063,045,063,Partidas,024e436b
618,Matheus Rossetto,br BRA,LT,Atl Paranaense,20,1996,31,19,1.775,19.7,1,2,3,1,0,0,5,0,,,,005,010,015,005,015,Partidas,daf8c775
619,Rossi,br BRA,LTAT,Chapecoense,23,1993,10,10,854,9.5,2,1,3,2,0,0,5,1,,,,021,011,032,021,032,Partidas,80274d82
620,Ruan,br BRA,ZG,Grêmio,17,1999,1,1,73,0.8,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a378a02a
621,Alan Ruschel,br BRA,LT,Chapecoense,27,1989,5,4,257,2.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,09aeb402
622,Matheus Sales,br BRA,LT,Bahia,21,1995,14,8,803,8.9,0,1,1,0,0,0,3,1,,,,000,011,011,000,011,Partidas,c3c175c4
623,Leandro Salino,br BRA,ZG,Vitória,31,1985,7,6,457,5.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,fa9a691c
624,Sander,br BRA,ZG,Sport Recife,26,1990,23,20,1.735,19.3,0,1,1,0,0,0,4,0,,,,000,005,005,000,005,Partidas,3c16ca6c
625,Elder Santana,br BRA,AT,Atlético Mineiro,23,1993,2,1,58,0.6,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,dbaa6693
626,Felipe Santana,br BRA,ZG,Atlético Mineiro,30,1986,12,11,1.048,11.6,1,1,2,1,0,0,0,0,,,,009,009,017,009,017,Partidas,156527c0
627,Willians Santana,br BRA,LT,Avaí,28,1988,20,4,637,7.1,0,3,3,0,0,0,2,1,,,,000,042,042,000,042,Partidas,1b8ea2d2
628,Santos,br BRA,G,Atl Paranaense,26,1990,4,4,360,4.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,b8d0b69c
629,Aderlan Santos,br BRA,ZG,São Paulo,27,1989,3,0,11,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,847e4cd8
630,Alan Santos,br BRA,LT,Coritiba,25,1991,28,28,2.242,24.9,1,2,3,1,0,0,4,0,,,,004,008,012,004,012,Partidas,d0ed76e6
631,Cícero Santos,br BRA,LT,São Paulo,32,1984,10,8,666,7.4,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,823574bd
632,Douglas Santos,br BRA,AT,Bahia,18,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,cea676ab
633,Emerson Santos,br BRA,ZG,Botafogo (RJ),21,1995,5,4,366,4.1,0,0,0,0,0,0,4,1,,,,000,000,000,000,000,Partidas,c3f98d3c
634,Fábio Santos,br BRA,ZG,Atlético Mineiro,31,1985,34,34,3.060,34.0,5,2,7,0,5,5,8,0,,,,015,006,021,000,006,Partidas,d0d786fd
635,Giovanni Santos,br BRA,G,Atlético Mineiro,29,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e6b6f136
636,Léo Santos,br BRA,ZG,Corinthians,18,1998,2,1,113,1.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,fa5f51c8
637,Rene Santos,br BRA,LTZG,Vitória,24,1992,13,5,504,5.6,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,bee587c0
638,Felipe Saraiva,br BRA,LTAT,Ponte Preta,18,1998,21,4,562,6.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4ce1c076
639,Sassá,br BRA,AT,Cruzeiro,23,1994,15,8,784,8.7,6,0,6,5,1,2,2,0,,,,069,000,069,057,057,Partidas,445f7fc6
640,Yan Sasse,br BRA,LT,Coritiba,19,1997,9,5,431,4.8,2,0,2,2,0,0,3,0,,,,042,000,042,042,042,Partidas,6e477df1
641,Matheus Sávio,br BRA,LT,Flamengo,19,1997,7,5,332,3.7,1,0,1,1,0,0,0,0,,,,027,000,027,027,027,Partidas,41c692fc
642,Luan Scapolan,br BRA,LT,Avaí,28,1988,13,13,1.064,11.8,0,0,0,0,0,0,6,0,,,,000,000,000,000,000,Partidas,09664c6e
643,Gustavo Scarpa,br BRA,LTAT,Fluminense,23,1994,38,37,3.159,35.1,2,12,14,2,0,0,2,0,,,,006,034,040,006,040,Partidas,2964fd20
644,João Schmidt,br BRA,LT,São Paulo,23,1993,3,1,117,1.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,3630db1a
645,Cleiton Schwengber,br BRA,LT,Atlético Mineiro,19,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,d24ae824
646,Serginho,br BRA,LT,Santos,21,1995,9,2,258,2.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,b51396fe
647,Shaylon,br BRA,LT,São Paulo,19,1997,10,4,433,4.8,2,1,3,2,0,0,0,0,,,,042,021,062,042,062,Partidas,69c11ef0
648,Emerson Sheik,qa QAT,ATLT,Ponte Preta,38,1978,23,21,1.954,21.7,4,1,5,4,0,0,9,0,,,,018,005,023,018,023,Partidas,f22c0b3b
649,Sidão,br BRA,G,São Paulo,34,1982,18,18,1.620,18.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,f554f2f0
650,Sidcley,br BRA,ZGLT,Atl Paranaense,23,1993,35,27,2.411,26.8,6,4,10,6,0,0,4,0,,,,022,015,037,022,037,Partidas,a5e96539
651,Silva,br BRA,LTZG,Atl Goianiense,21,1995,11,6,511,5.7,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,27028473
652,Alex Silva,br BRA,ZG,Atlético Mineiro,22,1994,12,12,1.068,11.9,0,3,3,0,0,0,4,0,,,,000,025,025,000,025,Partidas,a94b7cf5
653,Beto da Silva,pe PER,AT,Grêmio,20,1996,12,1,289,3.2,1,2,3,1,0,0,1,0,,,,031,062,093,031,093,Partidas,8184304e
654,Bruno Silva,br BRA,LT,Botafogo (RJ),30,1986,33,33,2.886,32.1,6,5,11,6,0,0,9,0,,,,019,016,034,019,034,Partidas,6efbf91e
655,Dionathã da Silva,br BRA,LT,Grêmio,19,1998,7,3,313,3.5,1,0,1,1,0,0,1,0,,,,029,000,029,029,029,Partidas,728ffabe
656,Eduardo da Silva,hr CRO,ATLT,Atl Paranaense,33,1983,6,4,330,3.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,10ba6807
657,Bryan Silva Garcia,br BRA,ZG,Cruzeiro,24,1992,9,7,673,7.5,0,1,1,0,0,0,2,0,,,,000,013,013,000,013,Partidas,b776ab8e
658,Leandro Silva,br BRA,ZG,Avaí,28,1988,32,30,2.677,29.7,1,2,3,1,0,0,4,1,,,,003,007,010,003,010,Partidas,865a50d4
659,Leonardo Silva,br BRA,ZG,Atlético Mineiro,37,1979,21,21,1.804,20.0,1,1,2,1,0,0,7,0,,,,005,005,010,005,010,Partidas,5cabc265
660,Lucas Silva,br BRA,LT,Cruzeiro,23,1993,20,13,1.183,13.1,0,2,2,0,0,0,3,1,,,,000,015,015,000,015,Partidas,1c646218
661,Marcão Silva,br BRA,LTZG,Atl Goianiense,26,1991,22,17,1.595,17.7,0,1,1,0,0,0,6,0,,,,000,006,006,000,006,Partidas,e7f8bf4a
662,Martín Silva,uy URU,G,Vasco da Gama,33,1983,35,35,3.150,35.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,a82aee85
663,Ricardo Silva,br BRA,ZG,Atl Goianiense,24,1992,5,5,450,5.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,a5075276
664,Caíque Silva Sá,br BRA,ZG,Vitória,24,1992,18,16,1.305,14.5,0,0,0,0,0,0,5,1,,,,000,000,000,000,000,Partidas,2879bb55
665,Wellington Silva,br BRA,LT,Fluminense,24,1993,18,11,1.031,11.5,2,2,4,2,0,0,0,0,,,,017,017,035,017,035,Partidas,5c60f49c
666,Wellington Simião,br BRA,LT,Avaí,29,1987,32,21,1.970,21.9,2,0,2,2,0,0,5,0,,,,009,000,009,009,009,Partidas,e17aab94
667,Jailson Siqueira,br BRA,LT,Grêmio,21,1995,18,10,998,11.1,0,1,1,0,0,0,2,0,,,,000,009,009,000,009,Partidas,b4819112
668,Maicon Sisenando,br BRA,ZG,Avaí,35,1981,9,7,626,7.0,1,0,1,1,0,0,0,0,,,,014,000,014,014,014,Partidas,fbc5d136
669,Everton Soares,br BRA,LTAT,Grêmio,20,1996,32,14,1.582,17.6,8,4,12,8,0,0,1,0,,,,046,023,068,046,068,Partidas,b1cbc666
670,Rafael Sóbis,br BRA,ATLT,Cruzeiro,31,1985,23,16,1.412,15.7,4,1,5,4,0,0,5,0,,,,025,006,032,025,032,Partidas,aed1e36b
671,Junior Sornoza,ec ECU,LT,Fluminense,23,1994,15,13,1.058,11.8,2,0,2,2,0,0,3,0,,,,017,000,017,017,017,Partidas,fdb68e2a
672,Fillipe Soutto,br BRA,LT,Vitória,25,1991,16,12,1.042,11.6,0,2,2,0,0,0,3,1,,,,000,017,017,000,017,Partidas,df9add04
673,Diego Souza,br BRA,LTAT,Sport Recife,31,1985,27,26,2.284,25.4,11,3,14,7,4,4,10,1,,,,043,012,055,028,039,Partidas,273a2635
674,Maicon Souza,br BRA,LT,Grêmio,31,1985,11,6,529,5.9,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,e0142382
675,Odair Souza,br BRA,LT,Chapecoense,34,1982,9,0,154,1.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a475bcf3
676,Everaldo Stum,br BRA,ATLT,Atl Goianiense,25,1991,13,12,1.005,11.2,5,1,6,2,3,5,1,0,,,,045,009,054,018,027,Partidas,0ac3d7d8
677,Vinicius Tanque,br BRA,AT,Botafogo (RJ),21,1995,10,1,239,2.7,2,0,2,2,0,0,0,0,,,,075,000,075,075,075,Partidas,3751dbf1
678,Diego Tavares,br BRA,ZGAT,Avaí,25,1991,13,3,465,5.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,b4280f67
