Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
381,Lucas Lourenço,br BRA,LTAT,Santos,19,2001,17,1,358,4.0,0,0,0,0,0,0,2,0,0.4,0.4,0.3,07,7,17,11,000,000,000,000,000,010,008,018,010,018,Partidas,91d5001e
382,Luan,br BRA,LT,São Paulo,20,1999,30,24,2.103,23.4,0,1,1,0,0,0,6,0,0.9,0.9,0.5,14,36,114,24,000,004,004,000,004,004,002,006,004,006,Partidas,12a226cf
383,Lucão,br BRA,AT,Goiás,28,1991,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b22ae85f
384,Lucão,br BRA,G,Vasco da Gama,18,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,ebb5a0df
385,João Lucas,br BRA,ZG,Flamengo,21,1998,5,3,294,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,6,6,13,000,000,000,000,000,003,001,004,003,004,Partidas,289dc81e
386,Lucca,br BRA,AT,Fluminense,29,1990,18,11,972,10.8,3,1,4,3,0,0,2,0,1.6,1.6,0.8,24,16,11,69,028,009,037,028,037,015,007,022,015,022,Partidas,c1b02057
387,Patrick de Lucca,br BRA,ZGLT,Bahia,19,2000,3,3,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,05,4,14,5,000,000,000,000,000,002,016,018,002,018,Partidas,bceb5750
388,Luciano,br BRA,AT,São Paulo,26,1993,31,29,2.492,27.7,18,3,21,17,1,2,5,0,10.4,8.8,2.6,114,39,96,140,065,011,076,061,072,037,010,047,032,041,Partidas,24ce161c
389,Luciano,br BRA,AT,Grêmio,26,1993,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,032,032,000,032,Partidas,24ce161c
390,Brayan Lucumi,co COL,AT,Coritiba,25,1994,4,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,2,9,000,000,000,000,000,003,011,013,003,013,Partidas,985b47d4
391,Filipe Luís,br BRA,ZG,Flamengo,34,1985,31,31,2.731,30.3,2,2,4,2,0,0,8,0,1.5,1.5,5.0,66,129,280,160,007,007,013,007,013,005,017,022,005,022,Partidas,e4ed2628
392,Victor Luis,br BRA,ZG,Botafogo (RJ),26,1993,26,26,2.181,24.2,2,1,3,0,2,3,3,1,3.3,0.9,3.6,45,54,124,69,008,004,012,000,004,013,015,028,004,019,Partidas,cc68c4d3
393,Rafael Luiz,br BRA,AT,Sport Recife,17,2002,2,2,115,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,3,1,7,000,000,000,000,000,000,002,002,000,002,Partidas,f7efaa79
394,Mádson,br BRA,ZG,Santos,28,1992,26,14,1.387,15.4,5,4,9,4,1,1,2,0,3.8,3.1,3.4,65,23,39,115,032,026,058,026,052,025,022,047,020,042,Partidas,766094be
395,Talles Magno,br BRA,ATLT,Vasco da Gama,17,2002,34,30,2.311,25.7,3,1,4,3,0,0,5,1,3.9,3.9,2.4,63,105,57,209,012,004,016,012,016,015,010,025,015,025,Partidas,64c98878
396,Thiago Maia,br BRA,LT,Flamengo,22,1997,14,13,1.063,11.8,0,1,1,0,0,0,4,0,0.2,0.2,0.8,10,21,99,48,000,008,008,000,008,002,006,008,002,008,Partidas,91e58f66
397,Iago Maidana,br BRA,ZG,Sport Recife,23,1996,34,34,3.008,33.4,6,1,7,2,4,4,8,0,5.9,2.7,0.4,31,23,113,6,018,003,021,006,009,018,001,019,008,009,Partidas,e65a5924
398,Mailson,br BRA,G,Sport Recife,23,1996,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c573e883
399,Gustavo Mantuan,br BRA,ATLT,Corinthians,18,2001,7,3,281,3.1,1,0,1,1,0,0,0,0,0.7,0.7,0.3,09,8,10,26,032,000,032,032,032,021,009,030,021,030,Partidas,0d717632
400,Luis Manuel Orejuela,co COL,ZG,Grêmio,24,1995,18,17,1.527,17.0,1,0,1,1,0,0,1,0,1.3,1.3,1.1,24,49,78,119,006,000,006,006,006,008,007,014,008,014,Partidas,e6a6379d
401,Willian Maranhão,br BRA,LT,Atl Goianiense,24,1995,22,18,1.439,16.0,0,0,0,0,0,0,5,1,0.3,0.3,0.2,05,20,52,10,000,000,000,000,000,002,001,003,002,003,Partidas,f1d95c74
402,Marcelinho,br BRA,AT,Palmeiras,17,2002,2,1,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,0,7,000,000,000,000,000,020,000,020,020,020,Partidas,c158eb1d
403,Marcelo,br BRA,ZG,Botafogo (RJ),24,1996,31,30,2.605,28.9,1,1,2,1,0,0,6,1,2.5,2.5,0.4,29,18,69,2,003,003,007,003,007,009,002,010,009,010,Partidas,300b455d
404,Marcinho,br BRA,AT,Goiás,24,1995,1,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,3,2,000,000,000,000,000,000,010,010,000,010,Partidas,5465c7f9
405,Marcinho,br BRA,ZGAT,Botafogo (RJ),23,1996,4,3,295,3.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,05,6,9,7,000,031,031,000,031,001,013,014,001,014,Partidas,6bc6e0e4
406,Joao Marcos,br BRA,AT,Goiás,19,2000,4,0,61,0.7,1,0,1,1,0,0,0,0,0.5,0.5,0.0,05,1,0,5,148,000,148,148,148,068,000,068,068,068,Partidas,0c4169a5
407,Mariano,br BRA,ZG,Atlético Mineiro,33,1986,8,4,403,4.5,0,1,1,0,0,0,2,0,0.1,0.1,0.8,09,8,42,35,000,022,022,000,022,002,018,020,002,020,Partidas,e26f559f
408,Marinho,br BRA,ATLT,Santos,29,1990,27,24,2.143,23.8,17,7,24,11,6,6,4,0,11.2,6.5,4.0,105,78,80,165,071,029,101,046,076,047,017,064,027,044,Partidas,c077c735
409,Pedro Marinho,br BRA,LTAT,Goiás,29,1990,4,0,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,02,5,0,7,000,000,000,000,000,011,003,014,011,014,Partidas,de26a558
410,Rodriguinho Marinho,br BRA,LTAT,Bahia,31,1988,24,18,1.453,16.1,7,1,8,5,2,3,3,0,5.8,3.3,2.2,55,37,80,101,043,006,050,031,037,036,014,049,020,034,Partidas,0e335a47
411,Marlon,br BRA,LTAT,Fortaleza,29,1990,16,7,623,6.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,03,16,21,22,000,000,000,000,000,003,002,004,003,004,Partidas,455c6130
412,Marquinhos,br BRA,ATLT,Atlético Mineiro,20,1999,11,3,438,4.9,0,1,1,0,0,0,0,0,1.2,1.2,1.2,24,32,20,74,000,021,021,000,021,024,025,050,024,050,Partidas,04964f4f
413,Marquinhos,br BRA,ATLT,Sport Recife,23,1997,32,29,2.109,23.4,3,2,5,3,0,0,9,0,2.1,2.1,1.7,38,82,94,142,013,009,021,013,021,009,007,016,009,016,Partidas,a9c95220
414,Marrony,br BRA,ATLT,Atlético Mineiro,20,1999,32,9,1.044,11.6,5,1,6,4,1,1,2,0,6.0,5.3,0.9,62,16,17,97,043,009,052,034,043,052,008,060,045,053,Partidas,1dff86ec
415,Marthã,br BRA,LT,Ceará,22,1997,3,1,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,70b0a8f1
416,Matheus Martinelli,br BRA,LT,Fluminense,18,2001,13,11,961,10.7,3,0,3,3,0,0,2,0,0.8,0.8,0.2,09,15,62,7,028,000,028,028,028,007,002,009,007,009,Partidas,2b124c8c
417,Ramón Martínez,py PAR,LT,Coritiba,24,1996,9,2,212,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,4,6,4,000,000,000,000,000,004,000,004,004,004,Partidas,f7f3f57a
418,Anderson Martins,br BRA,ZG,Bahia,32,1987,7,5,450,5.0,1,0,1,1,0,0,3,0,0.2,0.2,0.0,02,3,15,0,020,000,020,020,020,004,001,005,004,005,Partidas,6563df3d
419,Wellington Martins,br BRA,LT,Atl Paranaense,29,1991,20,17,1.420,15.8,0,0,0,0,0,0,9,0,0.2,0.2,0.5,07,11,98,9,000,000,000,000,000,001,003,004,001,004,Partidas,0430d656
420,William Matheus,br BRA,ZG,Coritiba,29,1990,24,24,2.160,24.0,1,3,4,1,0,0,3,0,1.1,1.1,3.4,45,59,112,124,004,012,017,004,017,005,014,019,005,019,Partidas,3498ddf4
421,Matheuzinho,br BRA,ZG,Flamengo,19,2000,13,4,444,4.9,0,1,1,0,0,0,1,0,0.1,0.1,0.6,07,11,41,33,000,020,020,000,020,002,011,014,002,014,Partidas,2a5bc0cd
422,Léo Matos,br BRA,ZG,Vasco da Gama,33,1986,19,19,1.490,16.6,1,1,2,1,0,0,10,0,1.2,1.2,1.3,24,49,46,109,006,006,012,006,012,007,008,015,007,015,Partidas,45f5aa2f
423,Mauricio,br BRA,LTAT,Internacional,18,2001,8,3,296,3.3,1,1,2,1,0,0,1,0,0.4,0.4,0.3,07,0,7,14,030,030,061,030,061,012,010,022,012,022,Partidas,bf4cbc22
424,Mayke,br BRA,ZG,Palmeiras,27,1992,21,16,1.319,14.7,0,0,0,0,0,0,2,1,0.1,0.1,0.5,05,21,80,90,000,000,000,000,000,001,003,004,001,004,Partidas,47431289
425,Lucas Mazetti,br BRA,ZG,Internacional,18,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,ddea2369
426,Bruno Melo,br BRA,ZG,Fortaleza,27,1992,24,19,1.695,18.8,2,1,3,2,0,0,4,1,1.1,1.1,0.9,20,18,127,53,011,005,016,011,016,006,005,011,006,011,Partidas,41ee21ae
427,Felipe Melo,br BRA,ZGLT,Palmeiras,36,1983,15,13,1.119,12.4,0,0,0,0,0,0,5,0,1.7,1.7,0.2,19,9,58,3,000,000,000,000,000,014,001,015,014,015,Partidas,b14d84d3
428,Darlan Mendes,br BRA,LT,Grêmio,21,1998,21,15,1.258,14.0,1,0,1,1,0,0,4,0,1.0,1.0,1.5,25,6,68,11,007,000,007,007,007,007,011,018,007,018,Partidas,a86f0d7b
429,Edílson Mendes,br BRA,ZG,Goiás,33,1986,10,10,858,9.5,0,1,1,0,0,0,4,0,0.4,0.4,1.1,14,9,36,15,000,010,010,000,010,004,011,015,004,015,Partidas,d3de7d58
430,Bruno Méndez,uy URU,ZG,Corinthians,20,1999,16,14,1.295,14.4,0,0,0,0,0,0,3,1,0.3,0.3,0.5,09,12,47,8,000,000,000,000,000,002,004,006,002,006,Partidas,66017b9d
431,Iago Mendonça,br BRA,ZG,Goiás,20,1999,10,5,553,6.1,0,0,0,0,0,0,4,0,0.3,0.3,0.0,03,1,18,1,000,000,000,000,000,004,000,004,004,004,Partidas,d59e5505
432,Gabriel Menino,br BRA,LTZG,Palmeiras,19,2000,27,24,1.962,21.8,0,6,6,0,0,0,9,0,2.1,2.1,4.1,62,54,112,129,000,028,028,000,028,010,019,028,010,028,Partidas,01819e70
433,Michael,br BRA,ATLT,Flamengo,23,1996,20,4,508,5.6,0,1,1,0,0,0,1,0,1.7,1.7,0.9,26,47,20,115,000,018,018,000,018,031,016,047,031,047,Partidas,f523d00b
434,Michel,br BRA,ZG,Corinthians,29,1990,7,5,525,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,04,7,20,43,000,000,000,000,000,002,004,006,002,006,Partidas,05384ea1
435,Fernando Miguel,br BRA,G,Vasco da Gama,34,1985,36,36,3.240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f1f06658
436,Mikael,br BRA,ATLT,Sport Recife,20,1999,14,1,302,3.4,1,0,1,1,0,0,0,0,1.1,1.1,0.0,11,1,2,20,030,000,030,030,030,033,001,034,033,034,Partidas,33502726
437,Mike,br BRA,ATLT,Goiás,26,1993,7,2,273,3.0,0,0,0,0,0,0,1,0,0.8,0.8,0.2,10,4,6,25,000,000,000,000,000,027,005,032,027,032,Partidas,f50a3b89
438,Vinicius Mingotti,br BRA,AT,Atl Paranaense,20,2000,6,4,289,3.2,0,0,0,0,0,0,0,0,1.0,1.0,0.0,10,1,4,15,000,000,000,000,000,029,000,029,029,029,Partidas,2e0ed651
439,Miranda,br BRA,ZG,Vasco da Gama,20,2000,18,14,1.365,15.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,02,16,57,1,000,000,000,000,000,001,000,001,001,001,Partidas,83300aa7
440,Paulo Miranda,br BRA,ZG,Grêmio,31,1988,14,13,1.041,11.6,1,0,1,1,0,0,4,0,0.2,0.2,0.4,06,1,33,1,009,000,009,009,009,002,004,005,002,005,Partidas,93a194e1
441,Moacir,br BRA,ZG,Atl Goianiense,33,1986,4,1,117,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,3,6,5,000,000,000,000,000,000,004,004,000,004,Partidas,5adc0751
442,Moisés,br BRA,ZG,Internacional,24,1995,26,24,2.174,24.2,0,5,5,0,0,0,4,0,0.3,0.3,2.4,27,63,75,117,000,021,021,000,021,001,010,011,001,011,Partidas,a40af810
443,Rodrigo Moledo,br BRA,ZG,Internacional,32,1987,18,10,958,10.6,1,0,1,1,0,0,5,1,0.1,0.1,0.0,02,6,31,2,009,000,009,009,009,001,000,002,001,002,Partidas,ce536c37
444,Morato,br BRA,ATLT,Bragantino,27,1992,18,7,764,8.5,0,0,0,0,0,0,1,1,1.1,1.1,1.3,25,26,31,104,000,000,000,000,000,013,016,029,013,029,Partidas,96b49b3b
445,Jonathan Moreira,br BRA,ZG,Atl Paranaense,33,1986,18,18,1.393,15.5,0,0,0,0,0,0,4,0,0.1,0.1,0.6,07,37,117,60,000,000,000,000,000,001,004,004,001,004,Partidas,90a2a72b
446,Gustavo Mosquito,br BRA,ATLT,Corinthians,22,1997,27,16,1.284,14.3,5,3,8,5,0,0,1,0,4.0,4.0,1.6,56,49,28,140,035,021,056,035,056,028,011,039,028,039,Partidas,c9ed46c4
447,Jean Mota,br BRA,LT,Santos,26,1993,29,14,1.107,12.3,1,1,2,1,0,1,2,0,3.4,2.6,1.7,43,22,56,36,008,008,016,008,016,027,014,041,021,035,Partidas,1ee0513b
448,Alyson Motta,br BRA,LT,Goiás,20,2000,1,0,45,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,00,1,0,10,000,200,200,000,200,000,005,005,000,005,Partidas,4dd215a7
449,Hugo Moura,br BRA,LT,Coritiba,22,1998,28,24,2.156,24.0,1,3,4,1,0,0,5,0,0.7,0.7,1.3,20,31,114,15,004,013,017,004,017,003,006,009,003,009,Partidas,14100165
450,Rafael Moura,br BRA,AT,Goiás,36,1983,31,23,2.171,24.1,9,0,9,7,2,2,10,0,7.0,5.5,1.8,73,18,70,97,037,000,037,029,029,029,008,037,023,030,Partidas,66a75186
451,Muchacho,br BRA,AT,Internacional,19,2000,1,1,73,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,1,2,000,000,000,000,000,026,000,026,026,026,Partidas,5dc49e4b
452,Lucas Mugni,ar ARG,LTAT,Sport Recife,28,1992,23,17,1.535,17.1,1,3,4,1,0,0,2,0,1.1,1.1,1.9,31,25,73,98,006,018,023,006,023,007,011,018,007,018,Partidas,f87818d3
453,Rodrigo Muniz,br BRA,ATLT,Flamengo,18,2001,4,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,0,1,000,000,000,000,000,030,000,030,030,030,Partidas,a755db8c
454,Rodrigo Muniz,br BRA,AT,Coritiba,18,2001,6,3,240,2.7,1,0,1,1,0,0,1,0,0.7,0.7,0.6,13,1,4,10,037,000,037,037,037,026,024,049,026,049,Partidas,a755db8c
455,Damián Musto,ar ARG,LT,Internacional,32,1987,14,6,636,7.1,1,0,1,1,0,0,3,1,0.3,0.3,0.1,04,4,42,5,014,000,014,014,014,004,001,005,004,005,Partidas,74e0a984
456,Nascimento,br BRA,LT,Fluminense,20,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,15e60953
457,Andrey Ramos do Nascimento,br BRA,LT,Vasco da Gama,21,1998,27,21,1.786,19.8,1,3,4,1,0,0,8,1,0.7,0.7,2.3,30,19,93,31,005,015,020,005,020,004,011,015,004,015,Partidas,eb55ab5a
458,Matheus Nascimento,br BRA,ATLT,Botafogo (RJ),15,2004,11,6,553,6.1,0,1,1,0,0,0,0,0,1.5,1.5,0.3,19,13,11,25,000,016,016,000,016,025,006,031,025,031,Partidas,e744c3de
459,Natan,br BRA,ZG,Flamengo,18,2001,14,12,1.131,12.6,1,0,1,1,0,0,4,0,2.2,2.2,0.2,24,11,54,2,008,000,008,008,008,018,001,019,018,019,Partidas,94bccc82
460,Natanael,br BRA,ZG,Atl Goianiense,29,1990,19,12,1.089,12.1,2,1,3,2,0,0,1,0,0.9,0.9,1.3,22,30,59,52,017,008,025,017,025,007,011,018,007,018,Partidas,ed560575
461,Natanael,br BRA,ZG,Coritiba,18,2002,17,12,1.042,11.6,1,0,1,1,0,0,0,1,0.8,0.8,0.8,16,24,19,50,009,000,009,009,009,007,007,013,007,013,Partidas,0b618504
462,Léo Natel,br BRA,ATLT,Corinthians,22,1997,31,14,1.316,14.6,4,1,5,4,0,0,3,0,3.3,3.3,1.9,52,58,40,160,027,007,034,027,034,023,013,035,023,035,Partidas,cd8d04a2
463,Nathan,br BRA,LTAT,Atlético Mineiro,23,1996,27,13,1.217,13.5,3,2,5,3,0,0,0,0,3.3,3.3,2.8,61,27,72,83,022,015,037,022,037,025,020,045,025,045,Partidas,fa00f0c9
464,Rafael Navarro,br BRA,AT,Botafogo (RJ),19,2000,7,5,431,4.8,2,0,2,2,0,0,1,0,1.1,1.1,0.1,12,6,3,30,042,000,042,042,042,023,003,025,023,025,Partidas,4b5ab509
465,Bruno Nazário,br BRA,ATLT,Botafogo (RJ),24,1995,26,22,1.809,20.1,1,2,3,1,0,0,4,0,2.6,2.6,2.5,50,33,105,155,005,010,015,005,015,013,012,025,013,025,Partidas,dc1d79a5
466,Neílton,br BRA,ATLT,Coritiba,25,1994,24,16,1.458,16.2,1,4,5,1,0,0,4,0,2.2,2.2,1.9,42,49,71,73,006,025,031,006,031,014,012,026,014,026,Partidas,689299a6
467,Nenê,br BRA,LTAT,Fluminense,38,1981,31,28,2.224,24.7,8,5,13,4,4,5,2,0,6.7,2.7,5.1,78,46,135,157,032,020,053,016,036,027,021,048,011,032,Partidas,265ebd37
468,Rodrigo Nestor,br BRA,LTAT,São Paulo,19,2000,6,1,164,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,01,11,12,6,000,000,000,000,000,003,005,008,003,008,Partidas,c04ebe99
469,Alyson Neves,br BRA,ZG,Ceará,23,1996,10,8,674,7.5,0,0,0,0,0,0,3,0,0.1,0.1,0.6,08,16,30,30,000,000,000,000,000,002,008,010,002,010,Partidas,566c4795
470,Thiago Neves,br BRA,LT,Grêmio,34,1985,5,1,135,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,05,3,7,6,000,000,000,000,000,021,011,031,021,031,Partidas,522d4722
471,Thiago Neves,br BRA,LTAT,Sport Recife,34,1985,25,24,2.054,22.8,6,2,8,5,1,1,3,0,4.1,3.3,2.1,54,31,127,110,026,009,035,022,031,018,009,027,014,024,Partidas,522d4722
472,Nicolas,br BRA,ZG,Atl Goianiense,22,1997,30,26,2.282,25.4,0,3,3,0,0,0,1,0,1.3,1.3,4.2,56,69,120,118,000,012,012,000,012,005,017,022,005,022,Partidas,0739a5da
473,Nikão,br BRA,ATLT,Atl Paranaense,27,1992,26,25,2.148,23.9,3,4,7,3,0,1,5,0,4.3,3.5,5.3,87,39,141,196,013,017,029,013,029,018,022,040,015,037,Partidas,a34bb194
474,Nino,br BRA,ZG,Fluminense,22,1997,26,25,2.309,25.7,3,0,3,3,0,0,5,1,1.4,1.4,0.1,15,17,58,4,012,000,012,012,012,006,000,006,006,006,Partidas,d4fa2207
475,Gabriel Noga,br BRA,ZG,Flamengo,18,2002,2,1,142,1.6,0,0,0,0,0,0,1,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,aa306af5
476,Nonato,br BRA,LT,Internacional,21,1998,11,4,429,4.8,1,0,1,1,0,0,3,0,0.3,0.3,0.2,05,7,28,9,021,000,021,021,021,007,004,011,007,011,Partidas,b91a6912
477,Gabriel Novaes,br BRA,ATLT,Bahia,20,1999,13,5,563,6.3,2,0,2,2,0,0,0,0,2.5,2.5,0.2,27,16,5,37,032,000,032,032,032,041,003,044,041,044,Partidas,297a324a
478,Guilherme Nunes,br BRA,LT,Santos,21,1998,4,2,207,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.4,05,3,8,2,000,000,000,000,000,001,020,021,001,021,Partidas,49b6c213
479,Ruan Oliveira Ferreira,br BRA,ATLT,Corinthians,19,2000,4,1,108,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,01,3,1,9,000,000,000,000,000,008,004,012,008,012,Partidas,ce958316
480,Yuri Oliveira Lima,br BRA,LT,Fluminense,25,1994,16,13,1.027,11.4,0,0,0,0,0,0,4,0,0.7,0.7,0.2,10,6,51,13,000,000,000,000,000,006,002,008,006,008,Partidas,bcf3d64e
481,Lucas Oliveira,br BRA,ZGLT,Atl Goianiense,23,1996,19,10,1.024,11.4,2,0,2,2,0,0,3,0,0.3,0.3,0.0,03,10,39,4,018,000,018,018,018,002,000,003,002,003,Partidas,96d8b3d1
482,Marcelo Oliveira,br BRA,AT,Grêmio,32,1987,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,ef8538e8
483,Mattheus Oliveira,br BRA,LTZG,Coritiba,25,1994,12,8,670,7.4,1,0,1,1,0,0,0,0,0.5,0.5,0.3,08,15,43,23,013,000,013,013,013,007,004,011,007,011,Partidas,d18f2675
484,Ricardo Oliveira,br BRA,AT,Coritiba,39,1980,18,10,964,10.7,2,1,3,2,0,0,1,0,2.2,2.2,0.1,23,8,8,37,019,009,028,019,028,020,001,022,020,022,Partidas,420c1246
485,William Oliveira,br BRA,LT,Ceará,27,1992,11,5,436,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.1,02,2,7,0,000,000,000,000,000,002,001,003,002,003,Partidas,d7aeede9
486,Yuri de Oliveira,br BRA,ZG,Flamengo,19,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,03,0,0,1,000,000,000,000,000,252,000,252,252,252,Partidas,a8af4bc4
487,Tiago Orobó,br BRA,ATLT,Fortaleza,26,1993,5,0,48,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,04,2,2,7,000,000,000,000,000,055,012,067,055,067,Partidas,5dd7d165
488,Leo Ortiz,br BRA,ZG,Bragantino,24,1996,33,32,2.900,32.2,3,0,3,3,0,0,4,0,3.0,3.0,0.2,32,24,139,2,009,000,009,009,009,009,001,010,009,010,Partidas,53834fa2
489,Osvaldo,br BRA,ATLT,Fortaleza,32,1987,36,25,1.975,21.9,1,5,6,1,0,1,2,0,2.8,2.0,4.4,64,100,84,223,005,023,027,005,027,013,020,033,009,029,Partidas,deb6b945
490,Luiz Otávio,br BRA,ZG,Ceará,31,1988,28,28,2.474,27.5,1,0,1,1,0,0,9,1,1.4,1.4,0.2,16,6,47,1,004,000,004,004,004,005,001,006,005,006,Partidas,ed976dd9
491,Luiz Otavio,br BRA,LT,Botafogo (RJ),22,1997,19,4,571,6.3,0,0,0,0,0,0,1,0,0.5,0.5,0.3,08,7,31,5,000,000,000,000,000,008,005,013,008,013,Partidas,7e83c2cf
492,Nathan Otávio Ribeiro,br BRA,ZG,Coritiba,29,1990,7,7,585,6.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,1,7,0,000,000,000,000,000,002,000,002,002,002,Partidas,bfdf1443
493,Rómulo Otero,ve VEN,ATLT,Corinthians,27,1992,24,18,1.527,17.0,2,1,3,2,0,0,8,1,2.8,2.8,1.2,40,38,64,108,012,006,018,012,018,016,007,024,016,024,Partidas,96fdc3c0
494,Pablo,br BRA,ATLT,São Paulo,27,1992,30,14,1.439,16.0,2,2,4,2,0,0,4,0,4.2,4.2,1.1,53,15,24,82,013,013,025,013,025,027,007,033,027,033,Partidas,1ad394c5
495,Pablo,br BRA,LT,Fortaleza,23,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,e067130c
496,Juan Pablo Ramírez,co COL,LT,Bahia,22,1997,9,9,666,7.4,3,1,4,3,0,0,3,0,1.4,1.4,1.0,24,20,45,21,041,014,054,041,054,019,013,032,019,032,Partidas,20a17a29
497,Bruno Pacheco,br BRA,ZG,Ceará,28,1991,29,29,2.579,28.7,0,2,2,0,0,0,5,1,,,,,,,,000,007,007,000,007,,,,,,Partidas,9b7976e6
498,Fernando Pacheco Rivas,pe PER,ATLT,Fluminense,20,1999,15,5,452,5.0,0,0,0,0,0,0,2,0,0.8,0.8,0.7,15,22,5,48,000,000,000,000,000,016,015,031,016,031,Partidas,734a0997
499,Tiago Pagnussat,br BRA,ZG,Ceará,29,1990,28,28,2.472,27.5,1,0,1,1,0,0,8,0,1.5,1.5,0.3,18,10,67,3,004,000,004,004,004,005,001,007,005,007,Partidas,63fee4e5
500,Vinícius Paiva,br BRA,ATLT,Vasco da Gama,18,2001,18,9,757,8.4,1,0,1,1,0,0,1,0,1.0,1.0,0.3,12,35,15,74,012,000,012,012,012,011,003,015,011,015,Partidas,f3187250
501,Pará,br BRA,ZG,Santos,33,1986,27,24,2.126,23.6,0,0,0,0,0,0,3,0,0.6,0.6,0.8,14,31,119,107,000,000,000,000,000,003,003,006,003,006,Partidas,64f3f8ee
502,Nino Paraíba,br BRA,ZG,Bahia,34,1986,33,29,2.615,29.1,1,5,6,1,0,0,4,0,1.0,1.0,3.0,40,75,97,188,003,017,021,003,021,003,010,014,003,014,Partidas,403ef062
503,Guilherme Parede,br BRA,ATLT,Vasco da Gama,24,1995,11,1,233,2.6,0,0,0,0,0,0,2,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,2da1c94c
504,Patrick,br BRA,LTAT,Internacional,27,1992,33,32,2.603,28.9,6,4,10,6,0,0,3,0,4.8,4.8,4.6,94,96,114,164,021,014,035,021,035,016,016,032,016,032,Partidas,92add14e
505,Patrick,br BRA,ATLT,Grêmio,21,1998,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,2,1,000,000,000,000,000,012,000,012,012,012,Partidas,44525f32
506,Patrick,br BRA,ZG,Coritiba,29,1991,4,4,316,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,02,4,13,6,000,000,000,000,000,001,004,005,001,005,Partidas,1dee030e
507,Luan Patrick,br BRA,LT,Atl Paranaense,18,2002,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,1,000,000,000,000,000,000,019,019,000,019,Partidas,dd5d1c85
