Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
383,Victor Luis,br BRA,ZG,Ceará,28,1993,24,14,1.412,15.7,0,0,0,0,0,0,1,0,0.4,0.4,1.2,16,35,79,33,000,000,000,000,000,003,008,010,003,010,Partidas,cc68c4d3
384,David Luiz,br BRA,ZG,Flamengo,34,1987,19,17,1.424,15.8,0,0,0,0,0,0,4,0,1.0,1.0,0.5,15,15,90,6,000,000,000,000,000,006,003,010,006,010,Partidas,c0e27d1a
385,Luizão,br BRA,ZG,São Paulo,19,2002,14,11,991,11.0,1,0,1,1,0,0,5,0,0.7,0.7,0.2,08,6,29,0,009,000,009,009,009,006,002,008,006,008,Partidas,fb02fba4
386,Vinícius Machado,br BRA,G,Ceará,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,0d9b2e53
387,Mádson,br BRA,ZG,Santos,30,1992,27,25,2.139,23.8,3,2,5,3,0,0,5,0,0.8,0.8,1.2,21,26,87,93,013,008,021,013,021,003,005,009,003,009,Partidas,766094be
388,Maguinho,br BRA,ZGLT,Goiás,29,1993,31,22,1.941,21.6,0,0,0,0,0,0,10,0,0.5,0.5,0.7,11,36,46,71,000,000,000,000,000,002,003,005,002,005,Partidas,d1c855c5
389,Gustavo Maia,br BRA,AT,Internacional,21,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,b36fed1d
390,Leonardo Maia,br BRA,LT,Bragantino,18,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,a6f491e2
391,Pablo Maia,br BRA,LT,São Paulo,20,2002,32,22,2.053,22.8,0,0,0,0,0,0,7,0,0.9,0.9,0.7,16,13,130,11,000,000,000,000,000,004,003,007,004,007,Partidas,3a243771
392,Thiago Maia,br BRA,LT,Flamengo,24,1997,24,18,1.544,17.2,0,0,0,0,0,0,6,0,0.3,0.3,0.4,07,13,92,25,000,000,000,000,000,002,002,004,002,004,Partidas,91e58f66
393,Maicon,br BRA,ZG,Santos,33,1988,23,23,1.918,21.3,0,2,2,0,0,0,2,0,0.9,0.9,0.8,17,13,83,2,000,009,009,000,009,004,004,008,004,008,Partidas,2a8683b9
394,Iago Maidana,br BRA,ZG,América (MG),25,1996,17,12,1.035,11.5,3,0,3,1,2,2,5,1,1.2,0.3,0.1,04,7,30,2,026,000,026,009,009,011,001,011,003,003,Partidas,e65a5924
395,Léo Mana,br BRA,ZG,Corinthians,17,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,d7a180bc
396,Alef Manga,br BRA,ATLT,Coritiba,27,1994,35,30,2.426,27.0,9,5,14,7,2,2,13,1,8.0,6.5,3.8,103,92,86,217,033,019,052,026,045,030,014,044,024,038,Partidas,559782c4
397,Manoel,br BRA,ZG,Fluminense,31,1990,31,31,2.448,27.2,4,1,5,4,0,0,5,2,1.6,1.6,1.1,27,24,95,11,015,004,018,015,018,006,004,010,006,010,Partidas,12748e35
398,Gustavo Mantuan,br BRA,ATZG,Corinthians,20,2001,14,10,863,9.6,3,1,4,3,0,0,0,0,1.8,1.8,0.6,24,21,33,71,031,010,042,031,042,019,006,025,019,025,Partidas,0d717632
399,Luis Manuel Orejuela,co COL,ZG,Atl Paranaense,26,1995,15,15,1.166,13.0,1,1,2,1,0,0,1,0,0.3,0.3,0.6,09,34,28,57,008,008,015,008,015,002,005,007,002,007,Partidas,e6a6379d
400,Maranhão,br BRA,AT,Botafogo (RJ),19,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,617f236c
401,Willian Maranhão,br BRA,LTZG,Atl Goianiense,26,1995,18,17,1.334,14.8,0,0,0,0,0,0,7,1,0.1,0.1,0.3,04,13,45,9,000,000,000,000,000,001,002,003,001,003,Partidas,f1d95c74
402,Willian Maranhão,br BRA,LT,Santos,26,1995,4,1,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,0,000,000,000,000,000,001,000,001,001,001,Partidas,f1d95c74
403,Fernando Marçal,br BRA,ZG,Botafogo (RJ),32,1989,18,18,1.542,17.1,1,2,3,1,0,0,6,0,0.3,0.3,3.7,40,34,68,65,006,012,018,006,018,001,022,023,001,023,Partidas,9ae9eaea
404,Marcelo,br BRA,ZG,Fortaleza,26,1996,31,29,2.612,29.0,0,1,1,0,0,0,5,0,1.0,1.0,0.8,18,4,60,7,000,003,003,000,003,003,003,006,003,006,Partidas,300b455d
405,Marcinho,br BRA,ATLT,Avaí,26,1995,15,5,521,5.8,1,0,1,1,0,0,1,0,1.1,1.1,1.4,25,16,25,53,017,000,017,017,017,018,025,043,018,043,Partidas,5465c7f9
406,Mariano,br BRA,ZG,Atlético Mineiro,35,1986,25,19,1.732,19.2,0,1,1,0,0,0,5,0,0.2,0.2,2.1,23,35,133,75,000,005,005,000,005,001,011,012,001,012,Partidas,e26f559f
407,Marinho,br BRA,AT,Flamengo,31,1990,25,16,1.381,15.3,4,5,9,3,1,1,6,1,3.1,2.3,2.7,50,65,52,168,026,033,059,020,052,020,017,038,015,032,Partidas,c077c735
408,Rodriguinho Marinho,br BRA,ATLT,Cuiabá,33,1988,33,16,1.481,16.5,3,2,5,3,0,0,0,0,4.5,4.5,0.9,53,16,62,90,018,012,030,018,030,027,005,032,027,032,Partidas,0e335a47
409,Marlon,br BRA,ZG,América (MG),27,1994,29,26,2.185,24.3,0,1,1,0,0,0,5,1,0.8,0.8,1.6,24,65,140,94,000,004,004,000,004,003,006,010,003,010,Partidas,a87b508e
410,Marlon,br BRA,ZG,Fluminense,24,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,6,7,13,000,000,000,000,000,003,003,005,003,005,Partidas,63969d01
411,Marlon,br BRA,LTAT,Juventude,31,1990,10,7,405,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,03,2,20,12,000,000,000,000,000,003,004,007,003,007,Partidas,455c6130
412,Marlos,ua UKR,LTAT,Atl Paranaense,33,1988,6,0,150,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.4,07,6,10,10,000,000,000,000,000,016,024,040,016,040,Partidas,9139bb12
413,Felipe Marques,br BRA,ATLT,Cuiabá,32,1990,24,10,954,10.6,0,2,2,0,0,0,1,0,1.1,1.1,1.4,25,49,33,105,000,019,019,000,019,010,013,023,010,023,Partidas,30139a1c
414,Gustavo Marques,br BRA,ZG,América (MG),20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b4fce835
415,Marquinhos,br BRA,LT,São Paulo,18,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,3,1,4,000,000,000,000,000,007,024,031,007,031,Partidas,59878425
416,Marquinhos,br BRA,ATLT,Cuiabá,25,1997,6,2,198,2.2,0,1,1,0,0,0,0,0,0.1,0.1,0.0,01,6,7,15,000,045,045,000,045,003,001,004,003,004,Partidas,a9c95220
417,Marrony,br BRA,ATLT,Fluminense,22,1999,10,0,178,2.0,0,0,0,0,0,0,1,1,0.4,0.4,0.2,06,12,8,15,000,000,000,000,000,022,008,031,022,031,Partidas,1dff86ec
418,Matheus Martinelli,br BRA,LT,Fluminense,20,2001,28,17,1.619,18.0,1,3,4,1,0,0,1,0,1.6,1.6,2.2,37,42,119,64,006,017,022,006,022,009,012,021,009,021,Partidas,2b124c8c
419,Adrián Martínez,ar ARG,ATLT,Coritiba,29,1992,22,10,1.000,11.1,4,1,5,4,0,0,7,0,4.4,4.4,0.6,50,8,22,61,036,009,045,036,045,040,005,045,040,045,Partidas,6c513f98
420,Matheus Martins,br BRA,ATLT,Fluminense,18,2003,30,17,1.604,17.8,3,5,8,3,0,0,2,0,3.7,3.7,3.0,67,62,77,175,017,028,045,017,045,021,017,037,021,037,Partidas,73fd2787
421,Wellington Martins,br BRA,LT,Fluminense,31,1991,11,9,630,7.0,0,1,1,0,0,0,2,0,0.0,0.0,0.4,04,4,33,3,000,014,014,000,014,000,006,006,000,006,Partidas,0430d656
422,Gonzalo Mastriani,uy URU,AT,América (MG),28,1993,11,3,468,5.2,1,1,2,1,0,0,1,0,1.3,1.3,0.6,19,5,13,22,019,019,038,019,038,026,011,037,026,037,Partidas,b4339e2b
423,Mateusão,br BRA,ATLT,Flamengo,17,2004,8,2,227,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,02,2,0,19,000,000,000,000,000,003,004,007,003,007,Partidas,78bee906
424,William Matheus,br BRA,ZG,Juventude,31,1990,14,11,907,10.1,0,0,0,0,0,0,4,1,1.0,1.0,0.2,12,9,41,26,000,000,000,000,000,009,002,012,009,012,Partidas,3498ddf4
425,Matheusinho,br BRA,LTAT,América (MG),23,1998,28,13,1.375,15.3,2,0,2,2,0,0,2,1,2.0,2.0,2.0,39,40,98,125,013,000,013,013,013,013,013,026,013,026,Partidas,74f5a96d
426,Matheuzinho,br BRA,ZG,Flamengo,21,2000,28,23,2.153,23.9,1,3,4,1,0,0,4,0,1.4,1.4,4.7,62,43,136,153,004,013,017,004,017,006,020,026,006,026,Partidas,2a5bc0cd
427,Diego Matos,br BRA,ZG,Avaí,25,1997,3,1,105,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,00,2,2,4,000,000,000,000,000,000,000,000,000,000,Partidas,4b799458
428,Mauricio,br BRA,ATLT,Internacional,20,2001,32,19,1.566,17.4,6,5,11,6,0,0,2,0,4.0,4.0,4.5,85,45,70,145,034,029,063,034,063,023,026,049,023,049,Partidas,bf4cbc22
429,Maycon,br BRA,LT,Corinthians,24,1997,16,10,791,8.8,0,0,0,0,0,0,4,0,0.4,0.4,0.8,12,8,47,23,000,000,000,000,000,004,009,013,004,013,Partidas,005ca692
430,Mayke,br BRA,ZGAT,Palmeiras,29,1992,28,15,1.466,16.3,3,0,3,3,0,0,2,0,1.6,1.6,3.5,51,34,63,114,018,000,018,018,018,010,022,031,010,031,Partidas,47431289
431,Bruno Melo,br BRA,ZGLT,Corinthians,29,1992,7,5,441,4.9,0,0,0,0,0,0,1,0,0.3,0.3,0.3,06,9,16,12,000,000,000,000,000,007,005,012,007,012,Partidas,41ee21ae
432,Felipe Melo,br BRA,ZGLT,Fluminense,38,1983,24,4,733,8.1,0,0,0,0,0,0,6,0,0.1,0.1,0.1,01,2,36,1,000,000,000,000,000,001,001,001,001,001,Partidas,b14d84d3
433,Darlan Mendes,br BRA,LTAT,Juventude,23,1998,5,1,119,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,02,1,9,0,000,000,000,000,000,002,013,015,002,015,Partidas,a86f0d7b
434,Nathan Mendes,br BRA,ZG,Coritiba,19,2002,10,5,448,5.0,0,1,1,0,0,0,1,1,0.0,0.0,0.9,09,9,15,16,000,020,020,000,020,000,018,018,000,018,Partidas,c5aa7b35
435,Vitor Mendes,br BRA,ZG,Juventude,22,1999,19,19,1.647,18.3,1,0,1,1,0,0,10,1,1.1,1.0,0.1,11,8,27,1,005,000,005,005,005,006,001,006,005,006,Partidas,3cdbeab9
436,Bruno Méndez,uy URU,ZG,Internacional,22,1999,6,4,436,4.8,1,0,1,1,0,0,1,0,0.4,0.4,0.0,04,2,9,1,021,000,021,021,021,008,000,008,008,008,Partidas,66017b9d
437,Bruno Méndez,uy URU,ZG,Corinthians,22,1999,18,13,1.133,12.6,0,1,1,0,0,0,1,1,0.6,0.6,0.4,09,4,31,8,000,008,008,000,008,004,003,007,004,007,Partidas,66017b9d
438,Stiven Mendoza,co COL,AT,Ceará,29,1992,29,28,2.331,25.9,10,1,11,9,1,2,6,0,11.0,9.4,2.3,116,80,57,242,039,004,042,035,039,043,009,051,036,045,Partidas,e68f2cb4
439,Ramon Menezes Roma,br BRA,ZG,Atl Goianiense,26,1995,14,14,1.260,14.0,0,0,0,0,0,0,2,0,0.8,0.8,0.0,08,0,34,0,000,000,000,000,000,006,000,006,006,006,Partidas,eab48ffb
440,Gabriel Menino,br BRA,LT,Palmeiras,21,2000,27,6,918,10.2,2,1,3,2,0,0,3,1,1.2,1.2,1.5,27,25,80,39,020,010,029,020,029,012,015,027,012,027,Partidas,01819e70
441,Gabriel Mercado,ar ARG,ZG,Internacional,34,1987,26,23,2.128,23.6,0,0,0,0,0,0,9,1,0.4,0.4,0.2,06,13,52,3,000,000,000,000,000,002,001,002,002,002,Partidas,bf97c188
442,John Mercado,ec ECU,AT,Atl Paranaense,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,d97831ad
443,Miguel Merentiel,uy URU,ATLT,Palmeiras,25,1996,9,2,238,2.6,2,0,2,2,0,0,0,0,1.1,1.1,0.3,14,0,4,17,076,000,076,076,076,042,010,052,042,052,Partidas,307224a2
444,Messias,br BRA,ZG,Ceará,27,1994,25,24,2.067,23.0,0,0,0,0,0,0,4,0,0.9,0.9,0.6,14,4,44,3,000,000,000,000,000,004,002,006,004,006,Partidas,70bb3170
445,Lucas Mezenga,br BRA,ZG,Botafogo (RJ),20,2001,4,2,283,3.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,03,0,7,0,000,000,000,000,000,005,004,009,005,009,Partidas,d62f5849
446,Michel,br BRA,ZG,Ceará,31,1990,17,12,1.066,11.8,0,1,1,0,0,0,2,0,0.3,0.3,0.4,07,16,50,44,000,008,008,000,008,002,004,006,002,006,Partidas,05384ea1
447,Carlos Miguel,br BRA,G,Corinthians,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,84454067
448,Fernando Miguel,br BRA,G,Fortaleza,36,1985,20,20,1.800,20.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f1f06658
449,Miranda,br BRA,ZG,São Paulo,37,1984,15,14,1.152,12.8,0,0,0,0,0,0,4,0,1.6,1.6,0.0,17,2,31,1,000,000,000,000,000,013,000,013,013,013,Partidas,314f2124
450,Paulo Miranda,br BRA,ZG,Juventude,33,1988,19,16,1.476,16.4,0,0,0,0,0,0,4,0,0.6,0.6,0.3,09,5,41,3,000,000,000,000,000,004,002,005,004,005,Partidas,93a194e1
451,Paulinho Moccelin,br BRA,LTAT,Juventude,27,1994,9,4,386,4.3,0,1,1,0,0,0,2,2,0.5,0.5,0.2,06,12,6,20,000,023,023,000,023,011,004,015,011,015,Partidas,d63fb6a8
452,Moisés,br BRA,ZG,Internacional,26,1995,8,7,589,6.5,2,1,3,2,0,0,5,0,1.0,1.0,0.9,19,16,18,36,031,015,046,031,046,015,014,029,015,029,Partidas,a40af810
453,Moises,br BRA,ATLT,Fortaleza,25,1996,37,27,2.250,25.0,7,3,10,7,0,0,0,0,6.2,6.2,2.4,86,89,66,183,028,012,040,028,040,025,010,035,025,035,Partidas,ddd07a25
454,Rodrigo Moledo,br BRA,ZG,Internacional,34,1987,20,14,1.218,13.5,0,0,0,0,0,0,3,0,1.4,1.4,0.3,17,4,23,1,000,000,000,000,000,011,002,013,011,013,Partidas,ce536c37
455,Jacob Montes,us USA,LT,Botafogo (RJ),23,1998,3,0,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,0,2,5,000,000,000,000,000,000,031,031,000,031,Partidas,69678c84
456,Moraes,br BRA,ZGLT,Juventude,24,1997,19,14,1.366,15.2,1,1,2,1,0,0,4,0,1.0,1.0,0.6,16,30,59,61,007,007,013,007,013,006,004,010,006,010,Partidas,9b974a99
457,Airton Moraes,br BRA,G,América (MG),27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,5e8682b0
458,Júnior Moraes,ua UKR,AT,Corinthians,34,1987,9,5,402,4.5,0,0,0,0,0,0,1,0,0.5,0.5,0.2,07,3,7,22,000,000,000,000,000,011,005,016,011,016,Partidas,c43e5e7e
459,Wesley Moraes,br BRA,AT,Internacional,25,1996,8,4,301,3.3,0,0,0,0,0,0,1,0,0.8,0.8,0.5,13,1,5,19,000,000,000,000,000,023,016,039,023,039,Partidas,bfae110f
460,Morato,br BRA,ATLT,Avaí,29,1992,14,9,656,7.3,2,1,3,2,0,0,0,1,2.0,2.0,1.0,30,9,29,60,027,014,041,027,041,027,014,041,027,041,Partidas,96b49b3b
461,João Moreira,pt POR,ZG,São Paulo,17,2004,5,4,290,3.2,0,1,1,0,0,0,1,0,0.0,0.0,0.2,02,6,11,32,000,031,031,000,031,001,007,007,001,007,Partidas,b3be99e3
462,Lucas Moreira,br BRA,LTAT,Cuiabá,21,2000,4,1,130,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,6,7,21,000,000,000,000,000,007,015,021,007,021,Partidas,b9d412ff
463,Gustavo Mosquito,br BRA,ATLT,Corinthians,24,1997,22,13,1.132,12.6,3,3,6,3,0,0,1,0,1.7,1.7,2.2,39,33,23,106,024,024,048,024,048,013,018,031,013,031,Partidas,c9ed46c4
464,Hugo Moura,br BRA,LT,Atl Paranaense,24,1998,25,21,1.750,19.4,1,0,1,1,0,0,5,1,0.5,0.5,0.5,10,22,56,14,005,000,005,005,005,002,003,005,002,005,Partidas,14100165
465,Alex Muralha,br BRA,G,Coritiba,32,1989,19,19,1.710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,38082f12
466,Muriqui,br BRA,ATLT,Avaí,35,1986,26,18,1.289,14.3,4,0,4,2,2,2,2,0,4.8,3.2,0.7,39,23,53,101,028,000,028,014,014,033,005,038,022,027,Partidas,a55ac46c
467,Andrey Ramos do Nascimento,br BRA,LT,Coritiba,23,1998,6,6,485,5.4,3,0,3,3,0,0,1,0,1.0,1.0,0.3,13,11,38,18,056,000,056,056,056,019,005,024,019,024,Partidas,eb55ab5a
468,Matheus Nascimento,br BRA,ATLT,Botafogo (RJ),17,2004,23,4,612,6.8,0,0,0,0,0,0,1,0,1.5,1.5,0.5,21,7,9,46,000,000,000,000,000,022,008,030,022,030,Partidas,e744c3de
469,Natan,br BRA,ZG,Bragantino,20,2001,32,32,2.880,32.0,2,1,3,2,0,0,5,0,1.7,1.7,1.0,26,42,128,8,006,003,009,006,009,005,003,008,005,008,Partidas,94bccc82
470,Natanael,br BRA,ZG,Coritiba,20,2002,25,15,1.437,16.0,0,0,0,0,0,0,3,0,0.1,0.1,0.6,08,22,44,68,000,000,000,000,000,001,004,005,001,005,Partidas,0b618504
471,Natanael,br BRA,ZGAT,Avaí,31,1990,16,14,1.207,13.4,1,3,4,1,0,0,0,0,1.0,1.0,1.8,27,27,26,74,007,022,030,007,030,007,013,020,007,020,Partidas,ed560575
472,Léo Natel,br BRA,AT,Corinthians,24,1997,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,5,000,000,000,000,000,007,000,007,007,007,Partidas,cd8d04a2
473,Nathan,br BRA,ZG,Santos,20,2001,9,7,622,6.9,0,0,0,0,0,0,1,1,0.2,0.2,0.4,06,25,15,18,000,000,000,000,000,003,005,008,003,008,Partidas,9fb6420e
474,Nathan,br BRA,LT,Goiás,20,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,eb61284b
475,Nathan,br BRA,LTAT,Fluminense,25,1996,24,8,967,10.7,2,2,4,2,0,0,3,0,2.1,2.1,1.6,38,41,63,95,019,019,037,019,037,020,015,035,020,035,Partidas,fa00f0c9
476,Nathan,br BRA,ATLT,Avaí,22,1999,7,0,95,1.1,0,1,1,0,0,0,0,0,0.4,0.4,0.0,04,1,2,8,000,095,095,000,095,039,000,039,039,039,Partidas,e0d5a5e9
477,Rafael Navarro,br BRA,ATLT,Palmeiras,21,2000,23,4,720,8.0,0,1,1,0,0,0,0,0,2.7,2.7,0.3,30,6,12,40,000,012,012,000,012,034,004,037,034,037,Partidas,4b5ab509
478,Kaiky Naves,br BRA,ZGLT,Palmeiras,19,2002,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,621576f9
479,Bruno Nazário,br BRA,LT,Juventude,26,1995,12,6,584,6.5,1,0,1,1,0,0,4,0,0.5,0.5,1.2,17,11,48,47,015,000,015,015,015,008,018,026,008,026,Partidas,dc1d79a5
480,Neílton,br BRA,ATZG,Coritiba,27,1994,4,1,85,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,1,4,5,000,000,000,000,000,001,010,011,001,011,Partidas,689299a6
481,Gabriel Neris,br BRA,LT,Juventude,20,2001,7,2,213,2.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,03,3,7,8,000,000,000,000,000,012,001,013,012,013,Partidas,54fe5551
482,Gustavo Nescau,br BRA,AT,Cuiabá,21,2000,3,0,30,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,010,000,010,010,010,Partidas,0682693b
483,Rodrigo Nestor,br BRA,LT,São Paulo,21,2000,29,27,2.124,23.6,3,3,6,3,0,0,7,0,3.7,3.7,4.1,78,47,88,154,013,013,025,013,025,016,017,033,016,033,Partidas,c04ebe99
484,Gabriel Neves,uy URU,LT,São Paulo,24,1997,10,7,569,6.3,0,0,0,0,0,0,4,0,0.0,0.0,0.1,01,2,33,9,000,000,000,000,000,000,002,002,000,002,Partidas,2a03fb5f
485,Nicolas,br BRA,ATLT,Goiás,32,1989,29,6,995,11.1,5,2,7,5,0,0,0,0,2.3,2.3,1.8,42,10,20,52,045,018,063,045,063,021,017,038,021,038,Partidas,0e74a520
486,Nikão,br BRA,ATLT,São Paulo,29,1992,11,7,524,5.8,3,0,3,3,0,0,2,0,1.8,1.8,1.5,33,5,28,65,052,000,052,052,052,031,025,057,031,057,Partidas,a34bb194
487,Nino,br BRA,ZG,Fluminense,24,1997,30,30,2.511,27.9,0,0,0,0,0,0,4,0,0.9,0.9,0.6,16,34,85,2,000,000,000,000,000,003,002,006,003,006,Partidas,d4fa2207
488,Gabriel Noga,br BRA,ZG,Atl Goianiense,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,aa306af5
489,Ygor Nogueira,br BRA,ZG,Juventude,26,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,02,1,9,1,000,000,000,000,000,002,002,003,002,003,Partidas,38466ef3
490,Nonato,br BRA,LT,Fluminense,23,1998,17,11,1.090,12.1,0,2,2,0,0,0,3,1,0.4,0.4,1.1,15,23,91,40,000,017,017,000,017,003,009,013,003,013,Partidas,b91a6912
491,Nonoca,br BRA,LT,Avaí,23,1998,21,12,1.036,11.5,0,0,0,0,0,0,5,0,1.0,1.0,0.4,13,18,41,6,000,000,000,000,000,008,003,012,008,012,Partidas,06c062d4
492,Gabriel Novaes,br BRA,ATLT,Bragantino,22,1999,13,2,385,4.3,1,0,1,1,0,0,2,0,1.5,1.5,0.4,19,2,2,26,023,000,023,023,023,034,010,045,034,045,Partidas,297a324a
493,Thales Oleques,br BRA,ZG,Avaí,27,1994,9,6,558,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.4,04,9,19,18,000,000,000,000,000,001,006,007,001,007,Partidas,a30f8286
494,Bruno Oliveira,br BRA,LTAT,Santos,23,1998,14,4,446,5.0,0,1,1,0,0,0,2,0,0.4,0.4,2.1,25,9,36,21,000,020,020,000,020,008,042,050,008,050,Partidas,d46904eb
495,Yuri Oliveira Lima,br BRA,LT,Juventude,27,1994,22,19,1.515,16.8,0,0,0,0,0,0,6,1,0.6,0.6,0.5,11,12,84,12,000,000,000,000,000,004,003,007,004,007,Partidas,bcf3d64e
496,Pedro Oliveira,br BRA,LTAT,Goiás,17,2004,13,0,293,3.3,0,1,1,0,0,0,1,0,0.3,0.3,0.2,05,6,10,31,000,031,031,000,031,008,006,014,008,014,Partidas,089b56d8
497,Leo Ortiz,br BRA,ZG,Bragantino,26,1996,22,21,1.923,21.4,1,2,3,1,0,0,4,0,0.8,0.8,0.8,16,26,134,4,005,009,014,005,014,004,004,008,004,008,Partidas,53834fa2
498,Kelvin Osorio,co COL,LTZG,Cuiabá,28,1993,18,10,945,10.5,0,0,0,0,0,0,2,0,0.7,0.7,1.2,19,22,53,65,000,000,000,000,000,007,011,018,007,018,Partidas,1247ace9
499,Otávio,br BRA,LT,Atlético Mineiro,27,1994,24,11,1.160,12.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,02,4,58,11,000,000,000,000,000,001,001,001,001,001,Partidas,243f4a0b
500,Luiz Otávio,br BRA,ZG,Ceará,33,1988,24,23,1.911,21.2,1,0,1,1,0,0,8,1,2.0,2.0,0.4,24,4,44,5,005,000,005,005,005,010,002,012,010,012,Partidas,ed976dd9
501,Rómulo Otero,ve VEN,LTAT,Fortaleza,29,1992,7,2,231,2.6,1,1,2,1,0,0,0,0,0.4,0.4,0.6,10,3,18,15,039,039,078,039,078,015,024,040,015,040,Partidas,96fdc3c0
502,Luis Oyama,br BRA,LT,Botafogo (RJ),25,1997,16,14,1.081,12.0,0,0,0,0,0,0,1,0,0.5,0.5,0.8,13,18,73,17,000,000,000,000,000,004,007,010,004,010,Partidas,ed0c094b
503,Pablo,br BRA,AT,Atl Paranaense,29,1992,25,17,1.493,16.6,4,1,5,4,0,0,6,0,4.9,4.9,1.9,67,9,31,66,024,006,030,024,030,029,011,041,029,041,Partidas,1ad394c5
504,Pablo,br BRA,ZG,Flamengo,30,1991,23,22,1.947,21.6,0,0,0,0,0,0,5,0,1.3,1.3,0.6,19,9,53,1,000,000,000,000,000,006,003,009,006,009,Partidas,29d8ad3f
505,Juan Pablo,br BRA,ZGLT,Goiás,19,2002,4,3,172,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,3,4,4,000,000,000,000,000,011,000,011,011,011,Partidas,f40465af
506,Juan Pablo Ramírez,co COL,LTAT,América (MG),24,1997,16,2,402,4.5,1,1,2,1,0,0,3,0,0.9,0.9,0.4,14,7,26,26,022,022,045,022,045,021,009,030,021,030,Partidas,20a17a29
507,Bruno Pacheco,br BRA,ZG,Ceará,30,1991,28,27,2.352,26.1,1,2,3,1,0,0,5,1,,,,,,,,004,008,011,004,011,,,,,,Partidas,9b7976e6
508,Igor Paixão,br BRA,ATLT,Coritiba,21,2000,18,17,1.552,17.2,4,4,8,4,0,0,3,0,5.0,5.0,5.5,105,80,36,137,023,023,046,023,046,029,032,061,029,061,Partidas,089c7323
509,Pará,br BRA,LT,Juventude,19,2002,3,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,5b1cd0cc
510,Nino Paraíba,br BRA,ZG,Ceará,36,1986,33,25,2.217,24.6,1,1,2,1,0,0,11,0,1.0,1.0,3.4,45,90,100,156,004,004,008,004,008,004,014,018,004,018,Partidas,403ef062
