Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
382,Lucca,br BRA,ATLT,Fluminense,30,1990,22,6,795,8.8,3,1,4,3,0,0,6,0,3.1,3.1,0.8,40,14,25,83,034,011,045,034,045,035,009,045,035,045,Partidas,c1b02057
383,Patrick de Lucca,br BRA,LT,Bahia,20,2000,35,29,2.479,27.5,1,1,2,1,0,0,7,0,1.0,1.0,2.2,32,44,141,49,004,004,007,004,007,004,008,012,004,012,Partidas,bceb5750
384,Luciano,br BRA,ATLT,São Paulo,27,1993,22,19,1.530,17.0,4,1,5,4,0,0,4,0,4.2,4.2,1.4,56,24,47,92,024,006,029,024,029,025,008,033,025,033,Partidas,24ce161c
385,Luciano,br BRA,LT,Bragantino,17,2003,7,2,204,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,9,0,000,000,000,000,000,001,004,005,001,005,Partidas,db26e0a8
386,André Luis,br BRA,ATLT,Atl Goianiense,23,1997,30,21,1.781,19.8,1,2,3,1,0,0,6,0,3.7,3.7,2.4,61,34,45,111,005,010,015,005,015,019,012,031,019,031,Partidas,821097f7
387,Filipe Luís,br BRA,ZG,Flamengo,35,1985,22,21,1.841,20.5,0,2,2,0,0,0,3,0,0.3,0.3,1.4,17,55,199,50,000,010,010,000,010,001,007,008,001,008,Partidas,e4ed2628
388,Victor Luis,br BRA,ZG,Palmeiras,27,1993,16,9,850,9.4,0,1,1,0,0,0,3,1,0.7,0.7,0.8,15,20,43,47,000,011,011,000,011,007,009,015,007,015,Partidas,cc68c4d3
389,David Luiz,br BRA,ZG,Flamengo,33,1987,7,7,515,5.7,0,0,0,0,0,0,0,0,0.2,0.2,0.2,04,9,42,0,000,000,000,000,000,003,003,007,003,007,Partidas,c0e27d1a
390,Rafael Luiz,br BRA,ZG,Bragantino,18,2002,4,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,3,6,6,000,000,000,000,000,000,010,010,000,010,Partidas,f7efaa79
391,Luizão,br BRA,LT,Bahia,22,1998,6,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,6,000,000,000,000,000,002,000,002,002,002,Partidas,482cac4a
392,Ryan Luka,br BRA,AT,Flamengo,17,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,2,2,000,000,000,000,000,090,000,090,090,090,Partidas,dd177004
393,Vinícius Machado,br BRA,G,Ceará,20,2000,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,0d9b2e53
394,Mádson,br BRA,ZGLT,Santos,29,1992,31,15,1.663,18.5,3,3,6,3,0,0,3,0,2.2,2.2,3.9,61,22,47,118,016,016,032,016,032,012,021,033,012,033,Partidas,766094be
395,Gustavo Maia,br BRA,ATLT,Internacional,20,2001,8,0,155,1.7,1,0,1,1,0,0,0,0,0.6,0.6,0.0,06,1,4,14,058,000,058,058,058,035,000,035,035,035,Partidas,b36fed1d
396,Thiago Maia,br BRA,LT,Flamengo,23,1997,23,12,1.167,13.0,1,0,1,1,0,0,1,0,1.2,1.2,0.4,16,23,87,36,008,000,008,008,008,009,003,012,009,012,Partidas,91e58f66
397,Iago Maidana,br BRA,ZG,Sport Recife,24,1996,4,3,246,2.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,2,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,e65a5924
398,Mailson,br BRA,G,Sport Recife,24,1996,37,37,3.330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c573e883
399,Kevin Malthus,br BRA,AT,Santos,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,37170a84
400,Mancha,br BRA,ZGLT,Chapecoense,19,2001,8,7,564,6.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,01,3,17,8,000,000,000,000,000,001,001,002,001,002,Partidas,6c9f41a4
401,Manoel,br BRA,ZG,Fluminense,30,1990,12,8,716,8.0,1,0,1,1,0,0,2,1,0.4,0.4,0.0,04,3,26,0,013,000,013,013,013,006,000,006,006,006,Partidas,12748e35
402,Elias Manoel,br BRA,AT,Grêmio,19,2001,5,2,145,1.6,0,0,0,0,0,0,0,0,1.5,1.5,0.1,16,3,3,16,000,000,000,000,000,090,008,098,090,098,Partidas,7f19cbe0
403,Gustavo Mantuan,br BRA,ATLT,Corinthians,19,2001,4,0,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,5,000,000,000,000,000,000,000,000,000,000,Partidas,0d717632
404,Luis Manuel Orejuela,co COL,ZG,São Paulo,25,1995,9,6,359,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,03,13,15,23,000,000,000,000,000,001,006,007,001,007,Partidas,e6a6379d
405,Willian Maranhão,br BRA,LT,Atl Goianiense,25,1995,34,34,2.766,30.7,0,0,0,0,0,0,11,1,0.4,0.4,0.6,10,36,113,22,000,000,000,000,000,001,002,003,001,003,Partidas,f1d95c74
406,Marcelo,br BRA,ZG,Fortaleza,25,1996,34,34,3.060,34.0,4,0,4,4,0,0,7,0,1.6,1.6,0.1,18,10,66,6,012,000,012,012,012,005,000,005,005,005,Partidas,300b455d
407,Marcelo,br BRA,ZG,Sport Recife,18,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,0e6c7c7b
408,Marcinho,br BRA,ZGLT,Atl Paranaense,24,1996,30,26,2.237,24.9,2,5,7,2,0,0,2,1,1.1,1.1,3.8,49,48,76,120,008,020,028,008,028,004,015,020,004,020,Partidas,6bc6e0e4
409,Mariano,br BRA,ZG,Atlético Mineiro,34,1986,25,18,1.599,17.8,0,2,2,0,0,0,5,0,0.1,0.1,2.9,30,27,109,109,000,011,011,000,011,001,016,017,001,017,Partidas,e26f559f
410,Marinho,br BRA,ATLT,Santos,30,1990,27,26,2.220,24.7,6,1,7,4,2,4,9,0,8.0,4.9,2.4,73,65,74,196,024,004,028,016,020,033,010,042,020,029,Partidas,c077c735
411,Rodriguinho Marinho,br BRA,ATLT,Bahia,32,1988,34,24,1.892,21.0,4,1,5,3,1,2,2,0,5.8,4.2,2.1,63,27,87,114,019,005,024,014,019,028,010,037,020,030,Partidas,0e335a47
412,Marlon,br BRA,ZG,América (MG),26,1994,23,22,1.823,20.3,1,2,3,1,0,0,3,0,1.2,1.2,1.4,26,74,92,69,005,010,015,005,015,006,007,013,006,013,Partidas,a87b508e
413,Marlon,br BRA,LT,Ceará,30,1990,28,18,1.470,16.3,1,0,1,1,0,0,6,0,1.0,1.0,1.2,21,21,74,24,006,000,006,006,006,006,007,013,006,013,Partidas,455c6130
414,Marlon,br BRA,ZG,Fluminense,23,1997,13,12,1.022,11.4,0,3,3,0,0,0,2,0,0.1,0.1,1.9,20,21,30,49,000,026,026,000,026,001,016,018,001,018,Partidas,63969d01
415,Felipe Marques,br BRA,LTAT,Cuiabá,31,1990,30,11,1.270,14.1,2,2,4,2,0,0,1,1,3.1,3.1,1.8,49,57,41,121,014,014,028,014,028,022,013,035,022,035,Partidas,30139a1c
416,Marquinho,br BRA,LTAT,Chapecoense,18,2002,8,2,255,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.2,05,3,10,12,000,000,000,000,000,011,006,017,011,017,Partidas,f3f2fc15
417,Marquinhos,br BRA,ATLT,São Paulo,17,2003,21,5,693,7.7,0,1,1,0,0,0,2,0,1.3,1.3,0.7,20,23,11,72,000,013,013,000,013,017,009,026,017,026,Partidas,59878425
418,Marquinhos,br BRA,ATLT,Corinthians,24,1997,10,0,186,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.6,09,5,5,21,000,000,000,000,000,012,030,042,012,042,Partidas,a9c95220
419,Marquinhos,br BRA,ATLT,Sport Recife,24,1997,5,4,299,3.3,0,0,0,0,0,0,1,0,0.3,0.3,0.7,10,7,13,17,000,000,000,000,000,008,023,031,008,031,Partidas,a9c95220
420,Marrony,br BRA,ATLT,Atlético Mineiro,21,1999,7,2,243,2.7,0,1,1,0,0,0,2,0,0.8,0.8,0.2,09,6,6,24,000,037,037,000,037,029,006,035,029,035,Partidas,1dff86ec
421,Matheus Martinelli,br BRA,LT,Fluminense,19,2001,31,23,2.167,24.1,0,0,0,0,0,0,3,0,1.1,1.1,1.4,24,36,133,54,000,000,000,000,000,004,006,010,004,010,Partidas,2b124c8c
422,Emiliano Martínez,uy URU,LT,Bragantino,21,1999,13,6,566,6.3,0,0,0,0,0,0,1,0,0.1,0.1,0.3,05,7,32,7,000,000,000,000,000,002,006,007,002,007,Partidas,52061089
423,Matheus Martins,br BRA,ATLT,Fluminense,17,2003,7,0,113,1.3,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,5,8,17,000,000,000,000,000,009,000,009,009,009,Partidas,73fd2787
424,Wellington Martins,br BRA,LT,Fluminense,30,1991,15,7,624,6.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,2,25,3,000,000,000,000,000,001,000,001,001,001,Partidas,0430d656
425,William Matheus,br BRA,ZG,Juventude,30,1990,32,31,2.834,31.5,1,1,2,1,0,0,9,0,0.7,0.7,0.6,13,29,137,39,003,003,006,003,006,002,002,004,002,004,Partidas,3498ddf4
426,Matheuzinho,br BRA,ZG,Flamengo,20,2000,30,20,1.904,21.2,2,2,4,2,0,0,6,0,1.5,1.5,2.8,43,58,116,177,009,009,019,009,019,007,013,020,007,020,Partidas,2a5bc0cd
427,Mauricio,br BRA,LTAT,Internacional,19,2001,30,15,1.420,15.8,1,3,4,1,0,0,3,0,3.6,3.6,2.2,58,37,60,95,006,019,025,006,025,023,014,037,023,037,Partidas,bf4cbc22
428,Max,br BRA,LTAT,Flamengo,19,2001,6,0,57,0.6,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,2,4,8,000,000,000,000,000,003,020,023,003,023,Partidas,67c3efa4
429,Max,br BRA,AT,Cuiabá,19,2001,15,13,996,11.1,1,0,1,1,0,0,2,0,1.6,1.6,0.7,23,23,52,66,009,000,009,009,009,014,006,021,014,021,Partidas,67c3efa4
430,Maxwell,br BRA,ATLT,Sport Recife,25,1995,7,0,121,1.3,0,0,0,0,0,0,0,1,0.2,0.2,0.1,03,3,3,14,000,000,000,000,000,018,005,024,018,024,Partidas,e5fb5011
431,Mayke,br BRA,ZG,Palmeiras,28,1992,12,7,656,7.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,05,7,27,46,000,000,000,000,000,001,006,007,001,007,Partidas,47431289
432,Lucas Melão Lucão,br BRA,AT,Atl Goianiense,20,2000,25,4,616,6.8,2,1,3,2,0,0,1,0,2.7,2.7,0.4,32,4,5,44,029,015,044,029,044,040,007,046,040,046,Partidas,ea2ef6ea
433,Vinicius Mello,br BRA,AT,Internacional,18,2002,8,0,100,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,04,1,4,12,000,000,000,000,000,035,000,035,035,035,Partidas,4c6409cf
434,Bruno Melo,br BRA,ZG,Fortaleza,28,1992,21,12,1.110,12.3,1,0,1,1,0,1,1,0,1.7,0.9,0.9,18,11,31,52,008,000,008,008,008,014,008,021,007,015,Partidas,41ee21ae
435,Felipe Melo,br BRA,LTZG,Palmeiras,37,1983,24,19,1.719,19.1,1,0,1,1,0,0,9,0,0.9,0.9,0.3,12,4,79,4,005,000,005,005,005,005,002,007,005,007,Partidas,b14d84d3
436,Darlan Mendes,br BRA,LT,Grêmio,22,1998,11,4,421,4.7,0,2,2,0,0,0,2,0,0.4,0.4,0.3,07,7,37,4,000,043,043,000,043,008,007,016,008,016,Partidas,a86f0d7b
437,Vitor Mendes,br BRA,ZG,Juventude,21,1999,34,34,3.056,34.0,2,0,2,2,0,0,10,0,2.7,2.7,0.3,30,16,65,3,006,000,006,006,006,008,001,009,008,009,Partidas,3cdbeab9
438,Bruno Méndez,uy URU,ZG,Internacional,21,1999,25,25,2.217,24.6,0,0,0,0,0,0,5,0,0.7,0.7,0.0,07,8,52,2,000,000,000,000,000,003,000,003,003,003,Partidas,66017b9d
439,Stiven Mendoza,co COL,ATLT,Ceará,28,1992,28,24,2.001,22.2,1,2,3,1,0,0,3,0,5.3,5.3,3.1,83,69,93,163,004,009,013,004,013,024,014,038,024,038,Partidas,e68f2cb4
440,Gabriel Menino,br BRA,ZGLT,Palmeiras,20,2000,18,11,1.107,12.3,2,1,3,2,0,0,4,0,0.9,0.9,2.1,29,27,53,74,016,008,024,016,024,007,017,024,007,024,Partidas,01819e70
441,Gabriel Mercado,ar ARG,ZG,Internacional,33,1987,12,9,841,9.3,1,0,1,1,0,0,5,0,0.6,0.6,0.4,09,3,22,19,011,000,011,011,011,006,004,010,006,010,Partidas,bf97c188
442,Messias,br BRA,ZG,Ceará,26,1994,34,34,3.015,33.5,1,1,2,1,0,0,7,0,1.0,1.0,1.4,25,6,69,2,003,003,006,003,006,003,004,007,003,007,Partidas,70bb3170
443,Micael,br BRA,ZG,Atlético Mineiro,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,ea95d7a6
444,Michael,br BRA,ATLT,Flamengo,24,1996,35,23,2.195,24.4,14,4,18,14,0,0,0,0,10.0,10.0,6.0,161,143,64,363,057,016,074,057,074,041,025,066,041,066,Partidas,f523d00b
445,Michel,br BRA,ZG,Palmeiras,17,2003,3,3,270,3.0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,10,1,3,0,000,033,033,000,033,000,033,033,000,033,Partidas,22018f21
446,Michel,br BRA,ZG,Juventude,30,1990,31,31,2.713,30.1,0,3,3,0,0,0,2,0,0.4,0.4,3.2,35,42,104,140,000,010,010,000,010,001,010,012,001,012,Partidas,05384ea1
447,Fernando Miguel,br BRA,G,Atl Goianiense,35,1985,37,37,3.273,36.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,f1f06658
448,Mikael,br BRA,AT,Sport Recife,21,1999,33,24,1.951,21.7,8,1,9,7,1,1,2,0,8.6,7.8,1.2,89,19,27,95,037,005,042,032,037,039,005,045,036,041,Partidas,33502726
449,Mike,br BRA,ATLT,Chapecoense,27,1993,30,26,2.027,22.5,5,2,7,4,1,2,2,0,4.7,3.1,2.9,61,47,76,161,022,009,031,018,027,021,013,034,014,027,Partidas,f50a3b89
450,Vinicius Mingotti,br BRA,AT,Atl Paranaense,21,2000,7,1,168,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,04,1,3,8,000,000,000,000,000,020,006,026,020,026,Partidas,2e0ed651
451,Miranda,br BRA,ZG,São Paulo,36,1984,28,28,2.421,26.9,0,1,1,0,0,0,7,0,0.5,0.5,0.2,07,8,87,3,000,004,004,000,004,002,001,003,002,003,Partidas,314f2124
452,Paulo Miranda,br BRA,ZG,Grêmio,32,1988,5,4,364,4.0,0,0,0,0,0,0,1,1,0.0,0.0,0.1,01,3,17,0,000,000,000,000,000,001,001,002,001,002,Partidas,93a194e1
453,Paulinho Moccelin,br BRA,ATLT,Sport Recife,26,1994,34,17,1.741,19.3,3,1,4,3,0,0,9,0,1.8,1.8,2.0,38,40,46,136,016,005,021,016,021,009,010,020,009,020,Partidas,d63fb6a8
454,Moisés,br BRA,ZG,Internacional,25,1995,26,25,2.086,23.2,0,2,2,0,0,0,10,1,0.8,0.8,2.8,35,73,83,132,000,009,009,000,009,003,012,015,003,015,Partidas,a40af810
455,Brian Montenegro,py PAR,ATLT,Atl Goianiense,27,1993,20,6,677,7.5,1,0,1,1,0,0,0,0,0.8,0.8,0.3,11,2,13,40,013,000,013,013,013,011,004,014,011,014,Partidas,a1b1bc28
456,Moraes,br BRA,ZGLT,Santos,23,1997,13,4,460,5.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,06,14,20,28,000,000,000,000,000,010,002,012,010,012,Partidas,9b974a99
457,Edwin Mosquera,co COL,LT,Juventude,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,15cda5f6
458,Gustavo Mosquito,br BRA,ATLT,Corinthians,23,1997,37,21,2.066,23.0,2,3,5,2,0,0,2,0,4.1,4.1,2.5,66,109,48,272,009,013,022,009,022,018,011,029,018,029,Partidas,c9ed46c4
459,Jean Mota,br BRA,LT,Santos,27,1993,23,21,1.681,18.7,2,2,4,2,0,0,6,1,1.2,1.2,2.2,34,46,144,47,011,011,021,011,021,006,012,018,006,018,Partidas,1ee0513b
460,Hugo Moura,br BRA,LT,Flamengo,23,1998,5,0,105,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,6,2,000,000,000,000,000,005,001,006,005,006,Partidas,14100165
461,Lucas Mugni,ar ARG,LTAT,Bahia,29,1992,20,19,1.603,17.8,0,1,1,0,0,0,6,0,0.7,0.7,1.8,25,19,73,83,000,006,006,000,006,004,010,014,004,014,Partidas,f87818d3
462,Rodrigo Muniz,br BRA,AT,Flamengo,19,2001,9,3,351,3.9,3,1,4,3,0,0,0,0,2.5,2.5,1.1,36,4,5,12,077,026,103,077,103,063,029,092,063,092,Partidas,a755db8c
463,Bruno Nascimento,br BRA,ZG,São Paulo,23,1997,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,46411d56
464,Natan,br BRA,ZG,Bragantino,19,2001,24,19,1.714,19.0,0,0,0,0,0,0,3,0,0.1,0.1,0.1,01,12,66,2,000,000,000,000,000,000,000,001,000,001,Partidas,94bccc82
465,Natanael,br BRA,ZGAT,Atl Goianiense,30,1990,19,17,1.540,17.1,0,4,4,0,0,0,4,0,2.4,2.4,1.6,40,32,49,94,000,023,023,000,023,014,010,023,014,023,Partidas,ed560575
466,Léo Natel,br BRA,ATLT,Corinthians,23,1997,3,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,2,2,000,000,000,000,000,000,057,057,000,057,Partidas,cd8d04a2
467,Nathan,br BRA,LTAT,Atlético Mineiro,24,1996,22,4,437,4.9,2,3,5,2,0,0,2,0,1.6,1.6,0.5,22,8,27,17,041,062,103,041,103,034,011,045,034,045,Partidas,fa00f0c9
468,Kaiky Naves,br BRA,ZG,Palmeiras,18,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,09,0,2,0,000,000,000,000,000,002,044,047,002,047,Partidas,621576f9
469,Bruno Nazário,br BRA,LTAT,América (MG),25,1995,11,3,372,4.1,0,0,0,0,0,0,3,0,0.2,0.2,1.3,15,10,20,39,000,000,000,000,000,006,031,036,006,036,Partidas,dc1d79a5
470,Neílton,br BRA,ATLT,Sport Recife,26,1994,6,3,260,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,06,2,9,14,000,000,000,000,000,004,015,019,004,019,Partidas,689299a6
471,Nenê,br BRA,LTAT,Fluminense,39,1981,15,9,748,8.3,1,0,1,1,0,1,0,0,1.7,0.9,2.3,32,14,38,39,012,000,012,012,012,020,028,048,010,038,Partidas,265ebd37
472,Gustavo Nescau,br BRA,AT,Cuiabá,20,2000,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,0682693b
473,Rodrigo Nestor,br BRA,LT,São Paulo,20,2000,30,24,1.922,21.4,0,4,4,0,0,0,3,1,1.3,1.3,3.7,51,45,111,68,000,019,019,000,019,006,018,024,006,024,Partidas,c04ebe99
474,Neto,br BRA,LT,Atlético Mineiro,18,2002,4,0,51,0.6,1,0,1,1,0,0,1,0,0.1,0.1,0.0,01,1,2,0,176,000,176,176,176,016,000,016,016,016,Partidas,81a5c512
475,João Neto,br BRA,AT,Fluminense,17,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,0,1,4,000,000,000,000,000,040,051,091,040,091,Partidas,57130d7b
476,Alyson Neves,br BRA,ZG,Juventude,24,1996,6,4,356,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,04,7,6,17,000,000,000,000,000,005,005,010,005,010,Partidas,566c4795
477,Gabriel Neves,uy URU,LT,São Paulo,23,1997,11,2,380,4.2,0,0,0,0,0,0,3,0,0.0,0.0,0.2,03,7,44,15,000,000,000,000,000,001,005,006,001,006,Partidas,2a03fb5f
478,Thiago Neves,br BRA,LTAT,Sport Recife,35,1985,14,9,798,8.9,1,0,1,0,1,1,2,1,1.7,0.9,0.7,16,9,43,28,011,000,011,000,000,019,008,027,010,018,Partidas,522d4722
479,Nicolas,br BRA,ZG,Atl Paranaense,23,1997,15,12,1.075,11.9,0,0,0,0,0,0,2,0,0.3,0.3,0.8,11,23,49,42,000,000,000,000,000,002,007,009,002,009,Partidas,0739a5da
480,Nikão,br BRA,ATLT,Atl Paranaense,28,1992,27,21,1.997,22.2,3,5,8,2,1,1,6,0,3.8,3.0,3.7,67,46,97,191,014,023,036,009,032,017,017,034,014,030,Partidas,a34bb194
481,Nino,br BRA,ZG,Fluminense,23,1997,25,25,2.231,24.8,2,2,4,2,0,0,6,0,1.3,1.3,1.2,25,13,63,2,008,008,016,008,016,005,005,010,005,010,Partidas,d4fa2207
482,Gabriel Noga,br BRA,ZG,Flamengo,19,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,aa306af5
483,Nonato,br BRA,LT,Internacional,22,1998,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,1,000,000,000,000,000,003,000,003,003,003,Partidas,b91a6912
484,Nonato,br BRA,LT,Fluminense,22,1998,16,8,655,7.3,0,1,1,0,0,0,3,0,0.1,0.1,0.6,08,8,29,19,000,014,014,000,014,002,009,011,002,011,Partidas,b91a6912
485,Gabriel Novaes,br BRA,ATLT,Bragantino,21,1999,16,4,536,6.0,1,3,4,1,0,0,3,0,1.6,1.6,0.6,22,12,10,44,017,050,067,017,067,027,010,037,027,037,Partidas,297a324a
486,Kaio Nunes,br BRA,ATLT,Chapecoense,25,1996,18,6,592,6.6,3,1,4,3,0,0,3,1,2.5,2.5,0.5,29,26,13,31,046,015,061,046,061,037,007,045,037,045,Partidas,c91c14df
487,Yuri Oliveira Lima,br BRA,LT,Cuiabá,26,1994,21,8,866,9.6,0,0,0,0,0,0,5,0,0.3,0.3,0.2,05,8,50,7,000,000,000,000,000,003,002,006,003,006,Partidas,bcf3d64e
488,Lucas Oliveira,br BRA,ZG,Atl Goianiense,24,1996,19,11,1.156,12.8,1,0,1,1,0,0,2,0,0.4,0.4,0.2,06,12,57,1,008,000,008,008,008,003,002,005,003,005,Partidas,96d8b3d1
489,William Oliveira,br BRA,LT,Ceará,28,1992,14,5,519,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,02,6,9,4,000,000,000,000,000,004,000,004,004,004,Partidas,d7aeede9
490,Leo Ortiz,br BRA,ZG,Bragantino,25,1996,24,23,2.065,22.9,0,2,2,0,0,0,7,0,0.8,0.8,0.7,14,37,129,4,000,009,009,000,009,003,003,006,003,006,Partidas,53834fa2
491,Osvaldo,br BRA,ZGAT,Fortaleza,33,1987,12,2,299,3.3,0,0,0,0,0,0,2,0,0.8,0.8,0.5,14,19,16,30,000,000,000,000,000,025,016,041,025,041,Partidas,deb6b945
492,Luis Otávio Echaporã,br BRA,AT,Atlético Mineiro,20,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,3,1,5,000,000,000,000,000,000,024,024,000,024,Partidas,b3b13d65
493,Luiz Otávio,br BRA,ZG,Bahia,28,1992,30,29,2.671,29.7,3,0,3,3,0,0,1,0,1.8,1.8,0.2,21,9,74,2,010,000,010,010,010,006,001,007,006,007,Partidas,35e4fc3a
494,Luiz Otávio,br BRA,ZG,Ceará,32,1988,20,19,1.718,19.1,0,0,0,0,0,0,3,0,0.7,0.7,1.5,22,11,52,6,000,000,000,000,000,004,008,011,004,011,Partidas,ed976dd9
495,Pablo,br BRA,AT,São Paulo,28,1992,16,9,671,7.5,3,0,3,2,1,1,0,0,3.7,2.9,0.7,35,6,14,45,040,000,040,027,027,049,009,058,039,047,Partidas,1ad394c5
496,Juan Pablo Ramírez,co COL,LTAT,Bahia,23,1997,4,0,64,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,01,2,2,6,000,000,000,000,000,006,005,012,006,012,Partidas,20a17a29
497,Bruno Pacheco,br BRA,ZG,Ceará,29,1991,34,34,2.919,32.4,0,1,1,0,0,0,7,0,,,,,,,,000,003,003,000,003,,,,,,Partidas,9b7976e6
498,Fernando Pacheco Rivas,pe PER,LTAT,Juventude,21,1999,16,0,235,2.6,0,0,0,0,0,0,2,0,0.3,0.3,0.3,06,10,6,25,000,000,000,000,000,012,010,022,012,022,Partidas,734a0997
499,Carlos Palacios,cl CHI,LTAT,Internacional,20,2000,20,8,893,9.9,0,3,3,0,0,0,5,0,1.7,1.7,2.8,44,32,40,53,000,030,030,000,030,017,028,045,017,045,Partidas,c8e47776
500,Pará,br BRA,ZG,Santos,34,1986,20,17,1.278,14.2,0,1,1,0,0,0,5,0,0.1,0.1,0.9,10,16,72,73,000,007,007,000,007,001,006,007,001,007,Partidas,64f3f8ee
501,Nino Paraíba,br BRA,ZG,Bahia,35,1986,32,32,2.853,31.7,0,2,2,0,0,0,4,0,0.8,0.8,3.1,39,92,155,197,000,006,006,000,006,003,010,012,003,012,Partidas,403ef062
502,Léo Passos,br BRA,LT,América (MG),21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c0ea0115
503,Guilherme Pato,br BRA,LTAT,Cuiabá,19,2001,7,0,201,2.2,0,1,1,0,0,0,1,0,0.3,0.3,0.7,10,4,9,43,000,045,045,000,045,011,032,044,011,044,Partidas,d5fd5774
504,Patrick,br BRA,ATLT,Internacional,28,1992,34,32,2.485,27.6,3,4,7,3,0,0,1,2,5.8,5.8,4.0,98,75,80,184,011,014,025,011,025,021,014,035,021,035,Partidas,92add14e
505,Luan Patrick,br BRA,ZG,Atl Paranaense,19,2002,2,2,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,3,9,2,000,000,000,000,000,000,000,000,000,000,Partidas,dd5d1c85
506,Giuliano de Paula,br BRA,LT,Corinthians,30,1990,21,21,1.774,19.7,3,3,6,3,0,0,1,0,3.7,3.7,2.1,58,27,94,65,015,015,030,015,030,019,011,029,019,029,Partidas,ab1b205d
507,Patrick de Paula,br BRA,LT,Palmeiras,21,1999,26,13,1.117,12.4,0,1,1,0,0,1,9,1,1.7,0.9,0.4,13,21,68,24,000,008,008,000,008,014,003,017,007,010,Partidas,9f12fbb7
508,Paulão,br BRA,ZG,Cuiabá,34,1986,35,35,3.037,33.7,1,0,1,1,0,0,7,0,1.5,1.5,0.4,20,15,74,5,003,000,003,003,003,005,001,006,005,006,Partidas,20587790
509,Paulinho,br BRA,ATLT,Juventude,22,1998,20,17,1.330,14.8,3,0,3,2,1,1,4,0,2.4,1.6,1.8,35,46,53,92,020,000,020,014,014,016,012,029,011,023,Partidas,bc486f0e
