Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
344,Juan,br BRA,ZG,Flamengo,38,1979,4,4,360,4.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,0e5b2af1
345,Jucilei,br BRA,LT,São Paulo,29,1988,28,28,2.435,27.1,0,0,0,0,0,0,5,0,,,,000,000,000,000,000,Partidas,f151e9b8
346,Judivan,br BRA,AT,América (MG),22,1995,9,5,414,4.6,0,1,1,0,0,0,0,0,,,,000,022,022,000,022,Partidas,11bb93cf
347,Igor Julião,br BRA,ZGLT,Fluminense,23,1994,8,6,560,6.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,103349a9
348,Juninho,br BRA,LT,América (MG),30,1987,34,30,2.752,30.6,4,0,4,4,0,0,4,0,,,,013,000,013,013,013,Partidas,7d10ca2e
349,Juninho,br BRA,LT,Ceará,31,1986,16,16,1.405,15.6,1,0,1,0,1,1,1,0,,,,006,000,006,000,000,Partidas,2cc16e46
350,Juninho,br BRA,ZG,Vitória,28,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,74e8ec46
351,Juninho,br BRA,ZG,Atlético Mineiro,22,1995,4,4,356,4.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,72c01cfb
352,Juninho,br BRA,LTZG,Paraná,22,1995,11,11,855,9.5,0,2,2,0,0,0,1,0,,,,000,021,021,000,021,Partidas,56146a78
353,Edigar Junio,br BRA,ATLT,Bahia,26,1991,27,20,1.731,19.2,6,1,7,5,1,1,0,0,,,,031,005,036,026,031,Partidas,52dd7e7f
354,Marcos Júnior,br BRA,LTAT,Fluminense,25,1993,28,17,1.370,15.2,2,3,5,2,0,0,1,0,,,,013,020,033,013,033,Partidas,1a9ef914
355,Osman Júnior,br BRA,LTAT,Chapecoense,25,1992,13,6,519,5.8,1,0,1,1,0,0,2,0,,,,017,000,017,017,017,Partidas,168c4a77
356,Renê Júnior,br BRA,LT,Corinthians,28,1989,4,4,303,3.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,522ebf95
357,Silvio Junior,br BRA,LT,Paraná,27,1990,30,26,2.171,24.1,3,0,3,3,0,0,2,1,,,,012,000,012,012,012,Partidas,fc2cd8b3
358,Todinho Júnior,br BRA,AT,Vitória,24,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c84c1cc7
359,Vinicius Júnior,br BRA,LT,Flamengo,17,2000,12,11,973,10.8,4,3,7,4,0,0,3,0,,,,037,028,065,037,065,Partidas,7111d552
360,Lucas Kal,br BRA,ZGLT,São Paulo,21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,33ed689d
361,Lucas Kal,br BRA,ZGLT,Vasco da Gama,21,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,33ed689d
362,Walter Kannemann,ar ARG,ZG,Grêmio,26,1991,18,18,1.602,17.8,0,0,0,0,0,0,6,1,,,,000,000,000,000,000,Partidas,5b37f2f8
363,Kanu,br BRA,ZG,Vitória,33,1984,14,14,1.260,14.0,0,0,0,0,0,0,9,0,,,,000,000,000,000,000,Partidas,3e28d14a
364,Colin Kazim-Richards,tr TUR,ATLT,Corinthians,31,1986,1,0,6,0.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,ca9e7345
365,Kelvin,br BRA,LT,Vasco da Gama,24,1993,19,9,810,9.0,1,2,3,1,0,0,1,0,,,,011,022,033,011,033,Partidas,1845f7da
366,Pedro Ken,br BRA,LT,Ceará,30,1987,10,2,301,3.3,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,c46a9b8b
367,Keno,br BRA,LT,Palmeiras,28,1989,9,9,753,8.4,1,1,2,1,0,1,0,0,,,,012,012,024,012,024,Partidas,98558c11
368,Keslley,br BRA,LT,Paraná,18,1999,5,3,319,3.5,1,0,1,1,0,0,1,0,,,,028,000,028,028,028,Partidas,1c8510b2
369,Kieza,br BRA,AT,Botafogo (RJ),31,1986,27,20,1.855,20.6,7,2,9,7,0,0,0,0,,,,034,010,044,034,044,Partidas,7c950b48
370,Willian Klaus,br BRA,ZG,Internacional,24,1994,6,5,451,5.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,ddc86898
371,Laercio,br BRA,AT,Cruzeiro,19,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,2d0b28bf
372,Fernando Leal,br BRA,G,América (MG),36,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1b4bc654
373,Leandrinho,br BRA,LT,Atlético Mineiro,19,1998,3,0,67,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,26c54163
374,Leandrinho,br BRA,LT,Botafogo (RJ),21,1996,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,0a78f79e
375,Victor Leandro Bagy,br BRA,G,Atlético Mineiro,35,1983,38,38,3.420,38.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,cfc1d935
376,Fabiano Leismann,br BRA,ZG,Internacional,26,1991,25,20,1.862,20.7,0,1,1,0,0,0,7,0,,,,000,005,005,000,005,Partidas,d8b87439
377,Lenon,br BRA,ZG,Vasco da Gama,27,1990,9,8,686,7.6,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,9ec847dc
378,Léo,br BRA,ZG,Cruzeiro,30,1988,31,30,2.694,29.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,79217d1f
379,Leonardo,br BRA,AT,Vitória,22,1995,17,15,1.279,14.2,4,0,4,4,0,0,3,0,,,,028,000,028,028,028,Partidas,2eac9f7f
380,Lima,br BRA,LT,Grêmio,21,1996,9,4,373,4.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d215c7de
381,André Lima,br BRA,AT,Vitória,32,1985,21,10,1.037,11.5,2,0,2,2,0,0,3,0,,,,017,000,017,017,017,Partidas,c5d9c6a0
382,Erik Lima,br BRA,ATLT,Atlético Mineiro,23,1994,5,0,82,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d038510e
383,Erik Lima,br BRA,LTAT,Botafogo (RJ),23,1994,17,15,1.323,14.7,5,4,9,5,0,0,2,0,,,,034,027,061,034,061,Partidas,d038510e
384,Lucas Lima,br BRA,LT,Palmeiras,27,1990,34,26,2.167,24.1,5,3,8,5,0,0,8,0,,,,021,012,033,021,033,Partidas,49d03337
385,Rafael Lima,br BRA,ZG,América (MG),31,1986,4,4,360,4.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,f0d72264
386,Lincoln,br BRA,LT,América (MG),19,1998,3,0,77,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,27504df8
387,Lincoln,br BRA,AT,Flamengo,17,2000,9,2,270,3.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1bd69420
388,Lincoln,br BRA,LT,Grêmio,19,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,27504df8
389,Rodrigo Lindoso,br BRA,LT,Botafogo (RJ),28,1989,32,32,2.805,31.2,6,3,9,4,2,3,6,0,,,,019,010,029,013,022,Partidas,7b013540
390,Liziero,br BRA,LT,São Paulo,19,1998,29,15,1.515,16.8,1,1,2,1,0,0,5,0,,,,006,006,012,006,012,Partidas,318ecb8c
391,Renan Lodi,br BRA,ZG,Atl Paranaense,19,1998,24,21,1.848,20.5,0,3,3,0,0,0,6,1,,,,000,015,015,000,015,Partidas,ed9f7cfe
392,Marcelo Lomba,br BRA,G,Internacional,31,1986,24,24,2.160,24.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,e4835e3c
393,Maxi López,ar ARG,AT,Vasco da Gama,33,1984,19,18,1.630,18.1,7,5,12,3,4,4,8,0,,,,039,028,066,017,044,Partidas,ad469944
394,Nicolás López,uy URU,LTAT,Internacional,24,1993,35,26,2.337,26.0,11,6,17,9,2,2,5,0,,,,042,023,065,035,058,Partidas,8d2ee5e2
395,Lucas Lourenço,br BRA,LT,Santos,17,2001,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,91d5001e
396,Luan,br BRA,LTAT,América (MG),29,1988,26,24,1.876,20.8,1,3,4,1,0,1,6,2,,,,005,014,019,005,019,Partidas,f4e81704
397,Luan,br BRA,LT,Vitória,18,1999,6,5,400,4.4,1,0,1,1,0,0,2,0,,,,023,000,023,023,023,Partidas,5d023894
398,Luan,br BRA,LTAT,Atlético Mineiro,27,1990,36,30,2.380,26.4,3,5,8,3,0,0,6,0,,,,011,019,030,011,030,Partidas,22fc8906
399,Luan,br BRA,LT,São Paulo,18,1999,7,5,415,4.6,0,1,1,0,0,0,1,0,,,,000,022,022,000,022,Partidas,12a226cf
400,Luan,br BRA,AT,Paraná,22,1996,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,c8e13971
401,Ayrton Lucas,br BRA,ZGLT,Fluminense,20,1997,28,28,2.456,27.3,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,db90b737
402,João Lucas Cardoso,br BRA,ZG,Ceará,26,1991,15,15,1.290,14.3,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,8a493d50
403,Jean Lucas,br BRA,LT,Flamengo,19,1998,14,4,376,4.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,a99138af
404,Jean Lucas,br BRA,LT,Paraná,22,1995,2,0,53,0.6,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,68f00be2
405,Jhonny Lucas,br BRA,LT,Paraná,17,2000,21,18,1.420,15.8,2,0,2,2,0,0,7,0,,,,013,000,013,013,013,Partidas,a800ccee
406,Lucca,br BRA,LTAT,Internacional,27,1990,15,10,826,9.2,1,3,4,1,0,0,3,0,,,,011,033,044,011,044,Partidas,c1b02057
407,Luciano,br BRA,ATLT,Fluminense,24,1993,18,15,1.378,15.3,3,1,4,3,0,0,2,0,,,,020,007,026,020,026,Partidas,24ce161c
408,Luidy,br BRA,LT,Ceará,21,1996,3,0,47,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1e09762a
409,Leandro Luis Desábato,ar ARG,LT,Vasco da Gama,27,1990,27,25,2.087,23.2,0,1,1,0,0,0,7,1,,,,000,004,004,000,004,Partidas,a3645430
410,Éder Luís,br BRA,LTAT,Ceará,32,1985,13,4,486,5.4,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d1fbcdea
411,Charles Luis Reiter,br BRA,ZG,Paraná,29,1988,6,5,455,5.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,4e0cceaa
412,Victor Luis,br BRA,ZG,Palmeiras,24,1993,22,21,1.837,20.4,1,0,1,1,0,0,4,0,,,,005,000,005,005,005,Partidas,cc68c4d3
413,Mádson,br BRA,ZG,Grêmio,26,1992,8,7,634,7.0,0,2,2,0,0,0,0,0,,,,000,028,028,000,028,Partidas,766094be
414,Moisés Magalhães,br BRA,LT,Palmeiras,29,1988,28,16,1.509,16.8,2,0,2,1,1,1,6,0,,,,012,000,012,006,006,Partidas,8cba21c9
415,Magrão,br BRA,G,Sport Recife,40,1977,24,24,2.160,24.0,0,0,0,0,0,0,4,0,,,,000,000,000,000,000,Partidas,af8fb3d3
416,Gérson Magrão,br BRA,LTZG,América (MG),32,1985,24,18,1.503,16.7,2,0,2,2,0,0,4,0,,,,012,000,012,012,012,Partidas,85b153ea
417,Walisson Maia,br BRA,ZG,Vitória,26,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,ffa1d3c3
418,Maicosuel,br BRA,LT,Paraná,31,1986,6,1,182,2.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4f5e5c13
419,Maicosuel,br BRA,LT,Grêmio,31,1986,3,2,136,1.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4f5e5c13
420,Iago Maidana,br BRA,ZG,Atlético Mineiro,21,1996,22,22,1.980,22.0,0,0,0,0,0,0,6,0,,,,000,000,000,000,000,Partidas,e65a5924
421,Mailson,br BRA,G,Sport Recife,21,1996,13,13,1.170,13.0,0,1,1,0,0,0,0,0,,,,000,008,008,000,008,Partidas,c573e883
422,Federico Mancuello,ar ARG,LT,Cruzeiro,28,1989,20,13,962,10.7,1,1,2,0,1,1,3,2,,,,009,009,019,000,009,Partidas,e1cf57c7
423,Manoel,br BRA,ZG,Cruzeiro,27,1990,16,15,1.395,15.5,1,0,1,1,0,0,3,0,,,,006,000,006,006,006,Partidas,12748e35
424,Mansur,br BRA,ZG,Paraná,24,1993,17,15,1.284,14.3,0,0,0,0,0,0,3,1,,,,000,000,000,000,000,Partidas,924081a5
425,Guilherme Mantuan,br BRA,ZG,Corinthians,20,1997,14,13,1.221,13.6,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,627b470c
426,Willian Maranhão,br BRA,LT,Vasco da Gama,22,1995,14,12,1.115,12.4,0,2,2,0,0,0,7,0,,,,000,016,016,000,016,Partidas,f1d95c74
427,Marcelo,br BRA,AT,Cruzeiro,20,1998,3,0,48,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,62c544d7
428,Marcelo,br BRA,ZG,Botafogo (RJ),22,1996,9,7,685,7.6,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,300b455d
429,Marcinho,br BRA,LT,Atl Paranaense,22,1995,25,19,1.591,17.7,2,2,4,2,0,0,1,0,,,,011,011,023,011,023,Partidas,5465c7f9
430,Marcinho,br BRA,ZG,Botafogo (RJ),21,1996,32,32,2.802,31.1,1,4,5,1,0,0,7,0,,,,003,013,016,003,016,Partidas,6bc6e0e4
431,Marinho,br BRA,LT,Grêmio,27,1990,13,4,509,5.7,1,1,2,1,0,0,4,0,,,,018,018,035,018,035,Partidas,c077c735
432,Rodriguinho Marinho,br BRA,LT,Corinthians,29,1988,11,11,982,10.9,5,2,7,5,0,0,1,0,,,,046,018,064,046,064,Partidas,0e335a47
433,Marlon,br BRA,ZGLT,Fluminense,20,1997,12,10,952,10.6,0,1,1,0,0,0,5,0,,,,000,009,009,000,009,Partidas,63969d01
434,Marlone,br BRA,LT,Sport Recife,25,1992,30,22,1.928,21.4,2,4,6,2,0,0,1,0,,,,009,019,028,009,028,Partidas,cf864c1d
435,Brenner Marlos,br BRA,AT,Botafogo (RJ),23,1994,24,16,1.380,15.3,3,0,3,2,1,1,2,0,,,,020,000,020,013,013,Partidas,77bc33b7
436,Lucas Marques,br BRA,ZG,Vitória,29,1988,7,5,528,5.9,1,0,1,1,0,0,0,0,,,,017,000,017,017,017,Partidas,a6a40a8a
437,Lucas Marques,br BRA,LT,Vitória,22,1995,4,3,290,3.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,30c255c7
438,Rafael Marques,br BRA,AT,Cruzeiro,34,1983,2,0,24,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1f3feab6
439,Rafael Marques,br BRA,ATLT,Sport Recife,34,1983,20,13,1.219,13.5,1,1,2,1,0,0,2,0,,,,007,007,015,007,015,Partidas,1f3feab6
440,Jorge Daniel González Marquet,py PAR,LT,Paraná,29,1988,17,13,1.002,11.1,0,1,1,0,0,0,5,0,,,,000,009,009,000,009,Partidas,05ea09fe
441,Marquinhos,br BRA,LTAT,América (MG),28,1989,17,9,824,9.2,1,1,2,1,0,0,1,0,,,,011,011,022,011,022,Partidas,5b8c26bf
442,Marquinhos,br BRA,LT,Chapecoense,18,1999,2,0,103,1.1,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,04964f4f
443,Marrony,br BRA,LT,Vasco da Gama,18,1999,12,3,383,4.3,1,0,1,1,0,0,1,0,,,,023,000,023,023,023,Partidas,1dff86ec
444,Elias Martello Curzel,br BRA,G,Vitória,22,1995,8,8,720,8.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1b3a9910
445,Anderson Martins,br BRA,ZG,São Paulo,30,1987,23,23,1.978,22.0,1,0,1,1,0,0,9,2,,,,005,000,005,005,005,Partidas,6563df3d
446,Thiago Martins,br BRA,ZG,Palmeiras,22,1995,7,7,630,7.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4d6ec370
447,Wellington Martins,br BRA,LT,Atl Paranaense,27,1991,19,17,1.490,16.6,1,0,1,1,0,0,5,0,,,,006,000,006,006,006,Partidas,0430d656
448,Wellington Martins,br BRA,LT,Vasco da Gama,27,1991,4,3,245,2.7,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,0430d656
449,Matheusinho,br BRA,LTAT,América (MG),19,1998,17,8,904,10.0,2,0,2,2,0,0,0,0,,,,020,000,020,020,020,Partidas,74f5a96d
450,Max,br BRA,ZG,Sport Recife,30,1987,1,0,42,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,40ed275f
451,Maycon,br BRA,LT,Corinthians,20,1997,10,8,766,8.5,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,005ca692
452,Mayke,br BRA,ZG,Palmeiras,25,1992,20,14,1.444,16.0,0,2,2,0,0,0,3,0,,,,000,012,012,000,012,Partidas,47431289
453,Marcelo Meli,ar ARG,LT,Vitória,25,1992,9,6,481,5.3,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,e02f182f
454,Arthur Melo,br BRA,LT,Grêmio,21,1996,7,7,598,6.6,1,1,2,1,0,0,0,0,,,,015,015,030,015,030,Partidas,48b3dd60
455,Felipe Melo,br BRA,LT,Palmeiras,34,1983,29,26,2.214,24.6,2,1,3,2,0,0,15,0,,,,008,004,012,008,012,Partidas,b14d84d3
456,Rodolfo de Melo,br BRA,G,Fluminense,26,1991,4,3,315,3.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,b60aa73d
457,Eugenio Mena,cl CHI,ZG,Bahia,29,1988,5,2,243,2.7,1,0,1,1,0,0,0,0,,,,037,000,037,037,037,Partidas,45ef7845
458,Edílson Mendes,br BRA,ZG,Cruzeiro,31,1986,18,18,1.532,17.0,1,1,2,1,0,0,11,0,,,,006,006,012,006,012,Partidas,d3de7d58
459,Kaio Mendes,br BRA,LT,Grêmio,22,1995,7,4,314,3.5,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,0bd61cad
460,Ramon Menezes Roma,br BRA,ZGLT,Vitória,22,1995,28,25,2.256,25.1,1,0,1,1,0,0,7,0,,,,004,000,004,004,004,Partidas,eab48ffb
461,Messias,br BRA,ZG,América (MG),23,1994,35,35,3.145,34.9,1,0,1,1,0,0,7,1,,,,003,000,003,003,003,Partidas,70bb3170
