Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
370,Renan Lodi,br BRA,ZG,Atl Paranaense,20,1998,3,3,261,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.5,06,6,10,25,000,000,000,000,000,004,019,022,004,022,Partidas,ed9f7cfe
371,Marcelo Lomba,br BRA,G,Internacional,32,1986,34,34,3.020,33.6,0,0,0,0,0,0,1,1,0.1,0.1,0.0,01,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,e4835e3c
372,Maxi López,ar ARG,AT,Vasco da Gama,34,1984,5,5,417,4.6,2,0,2,1,1,1,1,0,1.5,0.7,0.1,08,2,4,11,043,000,043,022,022,033,002,035,016,018,Partidas,ad469944
373,Nicolás López,uy URU,ATLT,Internacional,25,1993,25,19,1.586,17.6,1,3,4,1,0,0,5,0,5.6,5.6,4.9,106,68,73,152,006,017,023,006,023,032,028,060,032,060,Partidas,8d2ee5e2
374,Lourenço,br BRA,ZGAT,Avaí,21,1997,27,25,2.110,23.4,1,3,4,1,0,0,3,0,1.7,1.7,2.0,37,49,81,131,004,013,017,004,017,007,008,016,007,016,Partidas,c9f9210f
375,Lourency,br BRA,LT,Chapecoense,23,1996,1,0,37,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,1,0,4,000,000,000,000,000,049,000,049,049,049,Partidas,a2496cc7
376,Vágner Love,br BRA,ATLT,Corinthians,34,1984,28,18,1.758,19.5,5,1,6,4,1,1,5,0,5.0,4.2,1.7,60,33,45,119,026,005,031,020,026,026,009,035,022,031,Partidas,6d4d9e18
377,Luan,br BRA,LTAT,Atlético Mineiro,28,1990,28,24,2.085,23.2,4,1,5,4,0,1,5,0,6.1,5.3,3.0,83,91,181,146,017,004,022,017,022,026,013,039,023,036,Partidas,22fc8906
378,Luan,br BRA,LT,São Paulo,19,1999,23,18,1.606,17.8,0,0,0,0,0,0,4,0,0.4,0.4,0.8,12,13,61,13,000,000,000,000,000,002,005,007,002,007,Partidas,12a226cf
379,Luanderson,br BRA,LTZG,Avaí,29,1989,12,12,943,10.5,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,3,29,2,000,000,000,000,000,001,000,001,001,001,Partidas,ddb8a90d
380,Lucão,br BRA,ZG,Goiás,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,1a0c95bb
381,Lucão,br BRA,AT,Fluminense,27,1991,6,0,80,0.9,0,0,0,0,0,0,1,0,0.2,0.2,0.5,07,0,1,9,000,000,000,000,000,026,051,078,026,078,Partidas,b22ae85f
382,João Lucas Cardoso,br BRA,ZG,Ceará,27,1991,32,31,2.769,30.8,1,0,1,1,0,0,3,0,1.0,1.0,3.1,41,87,121,164,003,000,003,003,003,003,010,013,003,013,Partidas,8a493d50
383,Jean Lucas,br BRA,LT,Santos,20,1998,9,8,625,6.9,0,1,1,0,0,0,2,0,0.8,0.8,1.2,20,14,33,31,000,014,014,000,014,012,017,029,012,029,Partidas,a99138af
384,João Lucas,br BRA,ZG,Flamengo,20,1998,6,2,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,5,6,11,000,000,000,000,000,000,000,000,000,000,Partidas,289dc81e
385,Matheus Lucas,br BRA,ATLT,Avaí,20,1998,4,0,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,1,2,9,000,000,000,000,000,011,005,015,011,015,Partidas,16f089ed
386,Pedro Lucas,br BRA,ATZG,Internacional,20,1998,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,2,2,000,000,000,000,000,000,000,000,000,000,Partidas,2aa5cac3
387,Lucca,br BRA,ATLT,Bahia,28,1990,17,10,868,9.6,0,0,0,0,0,0,1,0,1.3,1.3,0.6,19,23,35,59,000,000,000,000,000,013,006,019,013,019,Partidas,c1b02057
388,Luciano,br BRA,ATLT,Fluminense,25,1993,6,6,518,5.8,2,1,3,2,0,1,3,0,3.9,3.2,1.0,41,15,30,21,035,017,052,035,052,069,017,085,055,072,Partidas,24ce161c
389,Luciano,br BRA,ATLT,Grêmio,25,1993,19,16,1.232,13.7,5,3,8,3,2,2,3,0,3.7,2.2,1.3,35,19,48,64,037,022,058,022,044,027,009,037,016,025,Partidas,24ce161c
390,André Luis,br BRA,ATLT,Fortaleza,21,1997,24,17,1.382,15.4,2,0,2,2,0,0,4,0,1.6,1.6,0.5,21,27,23,101,013,000,013,013,013,011,003,014,011,014,Partidas,821097f7
391,André Luis,br BRA,LT,Corinthians,21,1997,1,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,2,6,000,000,000,000,000,000,000,000,000,000,Partidas,821097f7
392,Filipe Luís,br BRA,ZG,Flamengo,33,1985,16,15,1.269,14.1,0,0,0,0,0,0,2,0,0.2,0.2,1.6,18,45,119,55,000,000,000,000,000,001,011,012,001,012,Partidas,e4ed2628
393,Victor Luis,br BRA,ZG,Palmeiras,25,1993,5,5,450,5.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,06,8,15,9,000,000,000,000,000,010,001,011,010,011,Partidas,cc68c4d3
394,Madson,br BRA,LTAT,CSA,32,1986,6,4,356,4.0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,08,4,11,12,000,000,000,000,000,006,015,021,006,021,Partidas,d86901b9
395,Mádson,br BRA,ZG,Atl Paranaense,27,1992,27,26,2.339,26.0,5,1,6,5,0,0,2,0,2.2,2.2,2.9,51,40,85,179,019,004,023,019,023,008,011,020,008,020,Partidas,766094be
396,Moisés Magalhães,br BRA,LT,Palmeiras,30,1988,9,2,319,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.7,09,4,22,14,000,000,000,000,000,008,019,027,008,027,Partidas,8cba21c9
397,Talles Magno,br BRA,ATLT,Vasco da Gama,16,2002,15,12,1.065,11.8,2,0,2,2,0,0,4,0,3.0,3.0,0.6,36,54,42,92,017,000,017,017,017,026,005,031,026,031,Partidas,64c98878
398,Cristian Maidana,ar ARG,LT,CSA,32,1987,1,1,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,84f7b28f
399,Iago Maidana,br BRA,ZG,Atlético Mineiro,22,1996,7,7,630,7.0,1,0,1,1,0,0,2,0,1.2,1.2,0.0,12,3,6,0,014,000,014,014,014,017,000,018,017,018,Partidas,e65a5924
400,Manoel,br BRA,ZG,Corinthians,28,1990,31,31,2.790,31.0,1,0,1,1,0,0,2,0,1.4,1.4,0.1,15,5,89,1,003,000,003,003,003,005,000,005,005,005,Partidas,12748e35
401,Luis Manuel Orejuela,co COL,ZG,Cruzeiro,23,1995,23,23,1.814,20.2,2,0,2,2,0,0,4,1,1.3,1.3,2.1,33,77,88,159,010,000,010,010,010,006,010,016,006,016,Partidas,e6a6379d
402,Maranhão,br BRA,ATLT,CSA,28,1990,11,7,682,7.6,1,0,1,1,0,0,0,0,0.6,0.6,0.9,14,24,16,67,013,000,013,013,013,008,011,019,008,019,Partidas,4054e812
403,Marcelo,br BRA,ZG,Botafogo (RJ),23,1996,17,17,1.452,16.1,2,1,3,2,0,0,3,0,1.6,1.6,0.7,23,15,41,3,012,006,019,012,019,010,004,014,010,014,Partidas,300b455d
404,Marcinho,br BRA,ATLT,Goiás,23,1995,3,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,3,4,7,000,000,000,000,000,009,000,009,009,009,Partidas,5465c7f9
405,Marcinho,br BRA,LTAT,Fortaleza,23,1995,8,6,468,5.2,2,2,4,2,0,0,2,0,1.8,1.8,1.1,30,18,7,31,038,038,077,038,077,035,021,057,035,057,Partidas,a3d52b5d
406,Marcinho,br BRA,ZGLT,Botafogo (RJ),22,1996,25,23,2.102,23.4,1,4,5,1,0,0,2,0,1.1,1.1,3.4,45,55,58,137,004,017,021,004,021,005,015,019,005,019,Partidas,6bc6e0e4
407,Marcinho,br BRA,LT,Avaí,19,1999,3,1,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,bac748c5
408,Zé Marcos,br BRA,ZG,Avaí,20,1998,3,3,208,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,11,0,000,000,000,000,000,003,000,003,003,003,Partidas,7b9ab588
409,Pablo Marí,es ESP,ZG,Flamengo,25,1993,22,22,1.980,22.0,2,1,3,2,0,0,4,0,1.5,1.5,0.7,22,15,128,5,009,005,014,009,014,007,003,010,007,010,Partidas,aa54ec6f
410,Marinho,br BRA,ATLT,Santos,28,1990,27,18,1.691,18.8,8,4,12,8,0,0,13,1,5.9,5.9,4.0,99,87,33,194,043,021,064,043,064,031,021,053,031,053,Partidas,c077c735
411,Marinho,br BRA,LTAT,Grêmio,28,1990,2,0,49,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,4,2,11,000,000,000,000,000,021,000,021,021,021,Partidas,c077c735
412,Rodriguinho Marinho,br BRA,LT,Cruzeiro,30,1988,5,4,295,3.3,1,0,1,1,0,0,2,0,0.6,0.6,0.5,11,9,16,28,031,000,031,031,031,019,016,035,019,035,Partidas,0e335a47
413,Marlon,br BRA,LTAT,Fortaleza,28,1990,19,3,575,6.4,0,0,0,0,0,0,4,0,0.2,0.2,0.9,11,17,17,24,000,000,000,000,000,003,014,018,003,018,Partidas,455c6130
414,Marlone,br BRA,LTAT,Goiás,26,1992,16,4,592,6.6,2,0,2,2,0,0,1,0,1.7,1.7,0.4,21,19,43,23,030,000,030,030,030,027,005,032,027,032,Partidas,cf864c1d
415,Brenner Marlos,br BRA,AT,Avaí,24,1994,14,12,928,10.3,2,0,2,1,1,1,4,1,3.7,2.9,0.2,31,5,13,38,019,000,019,010,010,036,002,037,028,030,Partidas,77bc33b7
416,Maicon Marques,br BRA,ATLT,Atlético Mineiro,28,1990,10,1,358,4.0,0,2,2,0,0,0,2,0,0.7,0.7,1.6,24,18,13,41,000,050,050,000,050,019,041,059,019,059,Partidas,579666d4
417,Marquinho,br BRA,LTAT,Vasco da Gama,32,1986,7,5,320,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,04,4,7,10,000,000,000,000,000,007,005,012,007,012,Partidas,949bdc36
418,Marquinhos,br BRA,ATLT,Atlético Mineiro,19,1999,12,7,670,7.4,1,3,4,1,0,0,0,0,1.0,1.0,1.3,23,48,22,60,013,040,054,013,054,014,017,031,014,031,Partidas,04964f4f
419,Marquinhos,br BRA,ZG,Avaí,36,1982,19,18,1.624,18.0,0,0,0,0,0,0,3,0,0.8,0.8,0.0,08,6,31,2,000,000,000,000,000,005,000,005,005,005,Partidas,9b25f40a
420,Marrony,br BRA,ATLT,Vasco da Gama,19,1999,34,30,2.632,29.2,4,2,6,4,0,0,9,1,7.4,7.4,5.8,133,71,57,154,014,007,021,014,021,025,020,045,025,045,Partidas,1dff86ec
421,Ramón Martínez,py PAR,LT,Atlético Mineiro,23,1996,10,8,654,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,9,23,7,000,000,000,000,000,000,001,002,000,002,Partidas,f7f3f57a
422,Anderson Martins,br BRA,ZG,São Paulo,31,1987,11,10,896,10.0,0,0,0,0,0,0,5,0,0.1,0.1,0.0,01,6,27,0,000,000,000,000,000,001,000,001,001,001,Partidas,6563df3d
423,Wellington Martins,br BRA,LT,Atl Paranaense,28,1991,29,28,2.408,26.8,0,1,1,0,0,0,12,0,0.4,0.4,1.9,23,10,146,24,000,004,004,000,004,002,007,009,002,009,Partidas,0430d656
424,Matheus Mascarenhas,br BRA,ZG,Fluminense,20,1998,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,3,1,4,000,000,000,000,000,000,014,014,000,014,Partidas,4f9dd0a9
425,Mauricio,br BRA,LTAT,Cruzeiro,17,2001,8,2,299,3.3,1,0,1,1,0,0,0,0,0.4,0.4,0.1,05,6,12,35,030,000,030,030,030,013,002,016,013,016,Partidas,bf4cbc22
426,Mayke,br BRA,ZG,Palmeiras,26,1992,6,5,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,5,17,20,000,000,000,000,000,000,002,002,000,002,Partidas,47431289
427,Phelipe Megiolaro,br BRA,G,Grêmio,19,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,73aaa27d
428,Alexandre Melo,br BRA,ZG,Vasco da Gama,19,1999,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,0,000,000,000,000,000,005,000,005,005,005,Partidas,32baeadd
429,Bruno Melo,br BRA,ZG,Fortaleza,26,1992,14,13,1.183,13.1,3,3,6,2,1,2,3,1,2.7,1.1,2.0,31,22,52,37,023,023,046,015,038,021,015,036,009,024,Partidas,41ee21ae
430,Felipe Melo,br BRA,LT,Palmeiras,35,1983,24,24,2.035,22.6,3,1,4,3,0,0,10,1,2.4,2.4,0.9,33,6,102,17,013,004,018,013,018,010,004,014,010,014,Partidas,b14d84d3
431,Rodolfo de Melo,br BRA,G,Fluminense,27,1991,6,5,472,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,001,001,000,001,Partidas,b60aa73d
432,Darlan Mendes,br BRA,LT,Grêmio,20,1998,13,6,601,6.7,0,1,1,0,0,0,1,0,0.3,0.3,1.8,20,9,33,9,000,015,015,000,015,004,026,030,004,030,Partidas,a86f0d7b
433,Edílson Mendes,br BRA,ZG,Cruzeiro,32,1986,13,9,890,9.9,0,0,0,0,0,0,5,2,0.5,0.5,0.4,08,23,49,21,000,000,000,000,000,005,004,008,005,008,Partidas,d3de7d58
434,Bruno Méndez,uy URU,ZG,Corinthians,19,1999,6,5,523,5.8,0,0,0,0,0,0,3,0,0.0,0.0,0.1,01,1,15,4,000,000,000,000,000,000,001,001,000,001,Partidas,66017b9d
435,Michael,br BRA,ATLT,Goiás,22,1996,35,35,3.023,33.6,9,5,14,9,0,0,6,1,9.0,9.0,5.0,140,173,53,313,027,015,042,027,042,027,015,042,027,042,Partidas,f523d00b
436,Michel,br BRA,ZG,Corinthians,28,1990,10,9,696,7.7,1,0,1,1,0,0,1,1,0.0,0.0,0.4,04,17,34,38,013,000,013,013,013,001,005,006,001,006,Partidas,05384ea1
437,Michel,br BRA,LTZG,Grêmio,28,1990,22,20,1.704,18.9,0,1,1,0,0,0,5,0,0.8,0.8,0.8,16,8,97,5,000,005,005,000,005,004,004,009,004,009,Partidas,e68380b9
438,Fernando Miguel,br BRA,G,Vasco da Gama,33,1985,30,30,2.655,29.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f1f06658
439,Lucas Mineiro,br BRA,LT,Vasco da Gama,22,1996,11,8,713,7.9,0,0,0,0,0,0,4,0,1.0,1.0,0.3,14,16,38,4,000,000,000,000,000,013,004,017,013,017,Partidas,53f1c5de
440,Miranda,br BRA,LTZG,Vasco da Gama,19,2000,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,2,0,000,000,000,000,000,000,013,013,000,013,Partidas,83300aa7
441,Paulo Miranda,br BRA,ZG,Grêmio,30,1988,12,10,946,10.5,1,0,1,1,0,0,2,0,0.6,0.6,0.0,06,1,31,4,010,000,010,010,010,005,000,006,005,006,Partidas,93a194e1
442,Moisés,br BRA,ZG,Bahia,23,1995,30,30,2.566,28.5,0,2,2,0,0,0,4,1,1.2,1.2,3.7,49,70,90,98,000,007,007,000,007,004,013,017,004,017,Partidas,a40af810
443,Rodrigo Moledo,br BRA,ZG,Internacional,31,1987,17,16,1.307,14.5,1,0,1,1,0,0,2,0,2.0,2.0,0.5,24,6,34,1,007,000,007,007,007,014,003,017,014,017,Partidas,ce536c37
444,Walter Montoya,ar ARG,AT,Grêmio,25,1993,3,3,215,2.4,0,1,1,0,0,0,0,0,0.2,0.2,0.3,04,5,10,15,000,042,042,000,042,007,011,018,007,018,Partidas,39e9c09a
445,Leonardo Morais,br BRA,ZG,Avaí,27,1991,18,15,1.307,14.5,0,2,2,0,0,0,8,2,1.0,1.0,2.0,30,45,57,88,000,014,014,000,014,007,013,020,007,020,Partidas,3cc65884
446,Jonathan Moreira,br BRA,ZG,Atl Paranaense,32,1986,7,6,497,5.5,1,0,1,0,1,1,2,0,0.9,0.1,0.8,09,7,36,34,018,000,018,000,000,016,014,030,002,016,Partidas,90a2a72b
447,André Moritz,br BRA,LT,Avaí,32,1986,4,0,110,1.2,0,0,0,0,0,0,0,1,0.3,0.3,0.1,04,3,18,4,000,000,000,000,000,024,010,034,024,034,Partidas,660b6d40
448,Jonny Mosquera,co COL,LT,Avaí,27,1991,11,4,463,5.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,02,1,22,1,000,000,000,000,000,002,002,004,002,004,Partidas,fcc1ac2d
449,Jean Mota,br BRA,LTAT,Santos,25,1993,27,13,1.272,14.1,1,1,2,0,1,1,3,0,3.3,2.5,2.0,45,32,82,71,007,007,014,000,007,023,014,037,017,032,Partidas,1ee0513b
450,Hugo Moura,br BRA,LT,Flamengo,21,1998,1,1,90,1.0,0,1,1,0,0,0,1,0,0.3,0.3,0.8,11,0,1,2,000,100,100,000,100,033,078,110,033,110,Partidas,14100165
451,Léo Moura,br BRA,ZG,Grêmio,40,1978,19,17,1.478,16.4,0,1,1,0,0,0,1,0,0.1,0.1,1.4,15,37,71,109,000,006,006,000,006,000,009,009,000,009,Partidas,548a2943
452,Rafael Moura,br BRA,AT,Goiás,35,1983,23,19,1.597,17.7,9,1,10,7,2,2,6,1,7.4,5.8,1.3,72,15,33,67,051,006,056,039,045,042,008,049,033,040,Partidas,66a75186
453,Naldo,br BRA,LT,CSA,28,1990,24,21,1.746,19.4,0,3,3,0,0,0,5,0,0.6,0.6,1.2,17,7,55,18,000,015,015,000,015,003,006,009,003,009,Partidas,6d904d98
454,Andrey Ramos do Nascimento,br BRA,LT,Vasco da Gama,20,1998,17,9,829,9.2,1,1,2,1,0,0,2,0,0.7,0.7,0.7,14,17,66,20,011,011,022,011,022,008,007,015,008,015,Partidas,eb55ab5a
455,Natanael,br BRA,ZG,Internacional,28,1990,7,7,545,6.1,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,11,23,22,000,000,000,000,000,001,000,001,001,001,Partidas,ed560575
456,Nathan,br BRA,LT,Atlético Mineiro,22,1996,20,12,1.143,12.7,4,0,4,4,0,0,3,0,2.8,2.8,0.4,32,36,72,24,031,000,031,031,031,022,003,025,022,025,Partidas,fa00f0c9
457,Bruno Nazário,br BRA,LT,Atl Paranaense,23,1995,14,6,662,7.4,0,0,0,0,0,0,1,0,0.9,0.9,1.0,20,16,43,53,000,000,000,000,000,013,014,027,013,027,Partidas,dc1d79a5
458,Neílton,br BRA,ATLT,Internacional,24,1994,16,9,765,8.5,1,0,1,1,0,0,2,0,2.0,2.0,0.6,27,46,46,76,012,000,012,012,012,024,007,031,024,031,Partidas,689299a6
459,Wellington Nem,br BRA,LTAT,Fluminense,26,1992,18,6,737,8.2,1,0,1,1,0,0,3,0,3.8,3.8,0.4,42,54,31,76,012,000,012,012,012,047,005,051,047,051,Partidas,3984a078
460,Nenê,br BRA,LT,São Paulo,37,1981,2,0,47,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,01,2,2,5,000,191,191,000,191,000,010,010,000,010,Partidas,265ebd37
461,Nenê,br BRA,LTAT,Fluminense,37,1981,25,19,1.615,17.9,3,2,5,2,1,1,5,1,4.4,3.6,3.9,76,52,139,152,017,011,028,011,022,025,022,047,020,042,Partidas,265ebd37
462,Thiago Neves,br BRA,LT,Cruzeiro,33,1985,28,25,2.106,23.4,6,5,11,5,1,2,8,0,6.9,5.3,4.0,93,25,115,158,026,021,047,021,043,030,017,047,023,040,Partidas,522d4722
463,Nikão,br BRA,ATLT,Atl Paranaense,26,1992,23,20,1.702,18.9,5,2,7,4,1,1,3,0,6.3,5.5,4.5,101,53,123,198,026,011,037,021,032,033,024,057,029,053,Partidas,a34bb194
464,Nílton,br BRA,LT,CSA,31,1987,12,12,886,9.8,1,0,1,1,0,0,3,0,1.2,1.2,0.1,13,6,41,8,010,000,010,010,010,012,001,013,012,013,Partidas,abc1901c
465,Nílton,br BRA,AT,Bahia,31,1987,1,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,1,0,000,000,000,000,000,176,071,247,176,247,Partidas,abc1901c
466,Nino,br BRA,ZG,Fluminense,21,1997,36,36,3.236,36.0,1,1,2,1,0,0,8,0,1.0,1.0,1.2,22,18,81,4,003,003,006,003,006,003,003,006,003,006,Partidas,d4fa2207
467,Nonato,br BRA,LT,Internacional,20,1998,26,20,1.730,19.2,3,1,4,3,0,0,3,0,2.5,2.5,0.7,32,27,73,43,016,005,021,016,021,013,004,017,013,017,Partidas,b91a6912
468,Kaio Nunes,br BRA,ATLT,Goiás,23,1996,13,1,266,3.0,0,1,1,0,0,0,0,0,1.0,1.0,1.0,20,13,10,21,000,034,034,000,034,033,033,066,033,066,Partidas,c91c14df
469,Yuri Oliveira Lima,br BRA,LTZG,Fluminense,24,1994,25,21,1.808,20.1,0,0,0,0,0,0,9,0,0.7,0.7,0.9,16,24,129,9,000,000,000,000,000,003,004,008,003,008,Partidas,bcf3d64e
470,Paulinho Oliveira,br BRA,ZG,Avaí,30,1988,6,6,510,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.8,08,5,18,22,000,000,000,000,000,001,013,015,001,015,Partidas,bbfbadd0
471,Ricardo Oliveira,br BRA,AT,Atlético Mineiro,38,1980,21,15,1.157,12.9,2,2,4,2,0,1,0,0,6.3,5.5,2.4,79,13,5,63,016,016,031,016,031,049,019,068,043,061,Partidas,420c1246
472,William Oliveira,br BRA,LT,Ceará,26,1992,14,11,906,10.1,0,0,0,0,0,0,7,0,0.3,0.3,0.0,03,8,25,10,000,000,000,000,000,003,000,003,003,003,Partidas,d7aeede9
473,Orinho,br BRA,ZGLT,Fluminense,23,1995,5,3,234,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,14,9,9,000,000,000,000,000,004,006,010,004,010,Partidas,e0647a21
474,Osvaldo,br BRA,ATLT,Fortaleza,31,1987,32,22,1.715,19.1,7,5,12,7,0,0,3,1,5.6,5.6,3.5,91,84,49,131,037,026,063,037,063,030,018,048,030,048,Partidas,deb6b945
475,Luiz Otávio,br BRA,ZG,Ceará,30,1988,26,26,2.261,25.1,2,1,3,2,0,0,7,0,1.6,1.6,0.4,20,7,70,8,008,004,012,008,012,006,001,008,006,008,Partidas,ed976dd9
476,Nathan Otávio Ribeiro,br BRA,ZG,Fortaleza,28,1990,5,3,307,3.4,0,0,0,0,0,0,2,1,0.2,0.2,0.0,03,2,12,0,000,000,000,000,000,007,001,008,007,008,Partidas,bfdf1443
477,Rómulo Otero,ve VEN,ATLT,Atlético Mineiro,26,1992,20,14,1.272,14.1,3,1,4,3,0,0,6,0,5.3,5.3,3.2,85,57,46,93,021,007,028,021,028,038,023,060,038,060,Partidas,96fdc3c0
478,Pablo,br BRA,AT,São Paulo,26,1992,13,13,1.026,11.4,3,1,4,3,0,0,3,0,3.0,3.0,0.6,36,8,16,58,026,009,035,026,035,026,005,031,026,031,Partidas,1ad394c5
479,Bruno Pacheco,br BRA,ZG,Chapecoense,27,1991,33,33,2.929,32.5,0,5,5,0,0,0,6,1,,,,,,,,000,015,015,000,015,,,,,,Partidas,9b7976e6
480,Henrique Pacheco Lima,br BRA,LT,Cruzeiro,33,1985,33,33,2.970,33.0,0,0,0,0,0,0,5,0,1.0,1.0,1.3,23,45,253,28,000,000,000,000,000,003,004,007,003,007,Partidas,a4796c59
481,Giovanni Palmieri,br BRA,ZGLT,Bahia,29,1989,10,8,757,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.9,09,17,40,31,000,000,000,000,000,001,010,011,001,011,Partidas,296e5c63
482,Pará,br BRA,ZG,Flamengo,32,1986,6,6,530,5.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,01,11,28,41,000,000,000,000,000,000,002,002,000,002,Partidas,64f3f8ee
483,Pará,br BRA,ZG,Santos,32,1986,11,8,812,9.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,01,21,65,14,000,000,000,000,000,000,001,001,000,001,Partidas,64f3f8ee
484,Nino Paraíba,br BRA,ZG,Bahia,33,1986,29,28,2.501,27.8,2,4,6,2,0,0,4,0,2.3,2.3,2.7,49,94,123,170,007,014,022,007,022,008,010,018,008,018,Partidas,403ef062
485,Victor Paraíba,br BRA,LTAT,CSA,20,1998,9,1,276,3.1,0,1,1,0,0,0,0,0,0.9,0.9,0.1,10,10,4,27,000,033,033,000,033,029,003,032,029,032,Partidas,bfcccbe6
486,Guilherme Parede,br BRA,ATLT,Internacional,23,1995,25,14,1.368,15.2,3,2,5,3,0,0,2,0,,,,,,,,020,013,033,020,033,,,,,,Partidas,2da1c94c
487,Alexandre Pato,br BRA,AT,São Paulo,29,1989,20,18,1.434,15.9,5,0,5,5,0,0,2,0,3.7,3.7,2.7,64,36,42,105,031,000,031,031,031,023,017,040,023,040,Partidas,7dd83c7d
488,Patrick,br BRA,LTAT,Internacional,26,1992,24,20,1.740,19.3,2,1,3,2,0,0,5,0,3.2,3.2,2.5,57,70,93,123,010,005,016,010,016,016,013,030,016,030,Partidas,92add14e
489,Patrick,br BRA,LTAT,Grêmio,20,1998,18,1,348,3.9,2,0,2,2,0,0,1,0,0.7,0.7,0.4,11,19,25,21,052,000,052,052,052,019,010,028,019,028,Partidas,44525f32
490,Marcos de Paula Dutra,br BRA,G,Goiás,25,1993,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,739212ce
491,Paulão,br BRA,ZG,Fortaleza,32,1986,12,11,1.005,11.2,2,0,2,2,0,0,3,1,1.3,1.3,0.0,13,3,25,1,018,000,018,018,018,011,000,011,011,011,Partidas,20587790
492,Paulinho,br BRA,ZG,Bahia,24,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,5,7,9,000,000,000,000,000,001,003,005,001,005,Partidas,f3fa599d
493,Caio Paulista,br BRA,LTAT,Avaí,20,1998,26,23,2.014,22.4,0,0,0,0,0,0,1,0,2.8,2.8,1.3,41,85,71,195,000,000,000,000,000,012,006,018,012,018,Partidas,701bb051
494,Wellington Paulista,br BRA,AT,Fortaleza,34,1984,31,28,2.433,27.0,13,3,16,8,5,5,7,0,12.8,8.9,3.2,121,9,27,80,048,011,059,030,041,047,012,059,033,045,Partidas,f2eece5b
495,João Paulo Alves,br BRA,LTAT,Avaí,28,1990,28,22,2.085,23.2,5,0,5,2,3,3,8,1,5.1,2.8,2.5,53,46,151,144,022,000,022,009,009,022,011,033,012,023,Partidas,888b3b6c
496,Marcos Paulo,br BRA,ATLT,Fluminense,17,2001,24,16,1.391,15.5,4,4,8,4,0,0,0,0,4.0,4.0,2.8,68,34,69,166,026,026,052,026,052,026,018,044,026,044,Partidas,d70a5433
497,João Paulo Mior,br BRA,LT,Botafogo (RJ),27,1991,36,36,2.955,32.8,3,2,5,3,0,0,5,0,2.2,2.2,4.3,65,44,223,47,009,006,015,009,015,007,013,020,007,020,Partidas,b96aa1d6
