Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
680,Edwin Valencia,co COL,ZGLT,Santos,30,1985,1,0,7,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,5f436fe1
681,Vanderlei,br BRA,G,Santos,31,1984,37,37,3.318,36.9,0,0,0,0,0,0,2,1,,,,000,000,000,000,000,Partidas,ab55df84
682,Rafael Vaz,br BRA,ZG,Flamengo,27,1988,29,28,2.516,28.0,0,1,1,0,0,0,4,0,,,,000,004,004,000,004,Partidas,244fc074
683,Emiliano Vecchio,ar ARG,LT,Santos,27,1988,6,3,197,2.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,e68e64a4
684,Raphael Veiga,br BRA,LT,Coritiba,20,1995,19,19,1.491,16.6,3,3,6,3,0,0,2,0,,,,018,018,036,018,036,Partidas,6e5a3bc7
685,Lucas Veríssimo,br BRA,ZG,Santos,20,1995,3,0,31,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,5eaf85b5
686,Bruno Viana,br BRA,ZG,Cruzeiro,20,1995,13,13,1.170,13.0,0,0,0,0,0,0,6,0,,,,000,000,000,000,000,Partidas,c5ea2dab
687,João Victor,br BRA,ZG,Santa Cruz,18,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,d6d0c8bb
688,Paulo Victor Vidotti,br BRA,G,Flamengo,29,1987,5,5,450,5.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,68a3e731
689,Allan Vieira,br BRA,ZG,Santa Cruz,25,1990,13,11,928,10.3,0,1,1,0,0,0,4,1,,,,000,010,010,000,010,Partidas,5ada42ba
690,Elvis Vieira Araújo,br BRA,LTAT,Figueirense,25,1990,11,5,475,5.3,0,1,1,0,0,0,1,0,,,,000,019,019,000,019,Partidas,b5391b63
691,Bruno Vieira,br BRA,ZG,São Paulo,30,1985,16,15,1.283,14.3,0,2,2,0,0,0,4,0,,,,000,014,014,000,014,Partidas,0adcdf35
692,Luan Vieira,br BRA,ATLT,Grêmio,22,1993,25,25,2.185,24.3,6,3,9,5,1,1,7,0,,,,025,012,037,021,033,Partidas,c4f6bf06
693,Vilson,br BRA,ZG,Corinthians,27,1988,14,14,1.260,14.0,1,1,2,1,0,0,5,0,,,,007,007,014,007,014,Partidas,582b9995
694,Vinícius,br BRA,LT,Atl Paranaense,24,1991,15,11,957,10.6,1,2,3,1,0,0,3,0,,,,009,019,028,009,028,Partidas,ee01c84d
695,Vinicius,br BRA,ZG,Vitória,21,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,4c611afb
696,Vinícius,br BRA,LTAT,Coritiba,22,1993,19,9,897,10.0,0,2,2,0,0,0,2,0,,,,000,020,020,000,020,Partidas,b6bd2b80
697,Marcos Vinícius,br BRA,LT,Cruzeiro,21,1994,9,1,165,1.8,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,43db5820
698,Vitinho,br BRA,ATLT,Internacional,22,1993,28,26,2.183,24.3,8,4,12,7,1,1,8,0,,,,033,016,049,029,045,Partidas,a9e68c94
699,Vitinho,br BRA,LT,Palmeiras,17,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,dbc729bb
700,Vítor,br BRA,ZG,Santa Cruz,33,1982,12,12,879,9.8,1,2,3,1,0,0,1,0,,,,010,020,031,010,031,Partidas,5dbcf272
701,João Vitor,br BRA,LT,Ponte Preta,27,1988,32,32,2.779,30.9,0,2,2,0,0,0,12,0,,,,000,006,006,000,006,Partidas,3854c497
702,João Vittor Guima,br BRA,LT,Ponte Preta,19,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,12465f8f
703,Felipe Vizeu,br BRA,AT,Flamengo,18,1997,15,10,804,8.9,5,0,5,5,0,0,0,0,,,,056,000,056,056,056,Partidas,0412b9cd
704,Vladimir,br BRA,G,Santos,26,1989,2,1,100,1.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,bbae502c
705,Wagner,br BRA,LT,Santa Cruz,24,1991,3,0,60,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,ad17d3a1
706,Walace,br BRA,LT,Grêmio,20,1995,24,24,2.075,23.1,1,1,2,1,0,0,8,0,,,,004,004,009,004,009,Partidas,26db8853
707,Rodney Wallace,cr CRC,ZGLT,Sport Recife,27,1988,24,21,1.837,20.4,4,3,7,4,0,0,6,0,,,,020,015,034,020,034,Partidas,4fe634dd
708,Wallyson,br BRA,LT,Santa Cruz,27,1988,16,4,600,6.7,0,2,2,0,0,0,2,0,,,,000,030,030,000,030,Partidas,0d0cd36a
709,Walter,br BRA,ATLT,Atl Paranaense,26,1989,19,12,1.090,12.1,3,2,5,3,0,0,3,0,,,,025,017,041,025,041,Partidas,add9751e
710,Walter,br BRA,ZG,Santa Cruz,19,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,23076af1
711,Walter,br BRA,G,Corinthians,28,1987,19,19,1.590,17.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,8bae322b
712,Walterson,br BRA,ATLT,Santos,21,1994,2,0,26,0.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,8eebb330
713,Wanderson,br BRA,ZG,Atl Paranaense,24,1991,13,11,1.065,11.8,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,f612025c
714,José Welison,br BRA,LTZG,Vitória,20,1995,13,8,712,7.9,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,b6cb4d16
715,Wellington,br BRA,ZG,Santa Cruz,24,1991,5,3,286,3.2,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,edcbea63
716,Wellington,br BRA,LT,Santa Cruz,22,1993,4,2,183,2.0,0,0,0,0,0,0,3,0,,,,000,000,000,000,000,Partidas,fbf51804
717,Werley,br BRA,ZG,Figueirense,27,1988,21,20,1.790,19.9,0,0,0,0,0,0,5,1,,,,000,000,000,000,000,Partidas,1fbee9a9
718,Wesley,br BRA,LTZG,São Paulo,28,1987,21,17,1.421,15.8,1,0,1,1,0,0,4,0,,,,006,000,006,006,006,Partidas,ea3f3bfd
719,Wéverton,br BRA,G,Atl Paranaense,28,1987,30,30,2.700,30.0,0,0,0,0,0,0,5,0,,,,000,000,000,000,000,Partidas,81be82e9
720,William,br BRA,ZGLT,Internacional,20,1995,32,31,2.808,31.2,0,4,4,0,0,0,7,0,,,,000,013,013,000,013,Partidas,d4d0a9ad
721,Willian,br BRA,ATLT,Cruzeiro,29,1986,33,18,1.712,19.0,4,1,5,4,0,0,4,0,,,,021,005,026,021,026,Partidas,1f85d0c8
722,Willians,br BRA,LT,Corinthians,30,1986,11,5,514,5.7,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,8ac0ac9c
723,Wilson,br BRA,G,Coritiba,32,1984,37,37,3.330,37.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,79b30ef7
724,Cláudio Winck,br BRA,ZG,Chapecoense,21,1994,5,4,360,4.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a71dc814
725,Moisés Wolschick,br BRA,LT,Grêmio,21,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,cf2e752c
726,Cleiton Xavier,br BRA,LT,Palmeiras,32,1983,30,15,1.327,14.7,4,7,11,3,1,1,3,0,,,,027,047,075,020,068,Partidas,c596753d
727,Gabriel Xavier,br BRA,LT,Sport Recife,22,1993,28,25,2.061,22.9,3,3,6,3,0,0,5,1,,,,013,013,026,013,026,Partidas,374bb348
728,Guilherme Xavier,br BRA,LTZG,América (MG),21,1994,7,4,330,3.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,1d0f6f63
729,Jaimerson Xavier,br BRA,ZG,Figueirense,25,1990,4,4,360,4.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,e2335f85
730,Samuel Xavier,br BRA,ZG,Sport Recife,25,1990,35,35,3.102,34.5,0,2,2,0,0,0,8,0,,,,000,006,006,000,006,Partidas,0c870df5
731,Yago,br BRA,LT,Figueirense,20,1995,12,6,634,7.0,0,1,1,0,0,0,3,1,,,,000,014,014,000,014,Partidas,e2add0e7
732,Yago,br BRA,LT,Atlético Mineiro,20,1995,6,0,64,0.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,51493bca
733,Yago,br BRA,ZG,Corinthians,23,1992,15,14,1.235,13.7,0,0,0,0,0,0,5,1,,,,000,000,000,000,000,Partidas,3f4761a1
734,Ytalo,br BRA,LTAT,São Paulo,28,1988,12,6,548,6.1,1,0,1,1,0,0,1,0,,,,016,000,016,016,016,Partidas,423e3d0b
735,Zeca,br BRA,ZG,Santos,21,1994,31,31,2.790,31.0,3,0,3,3,0,0,9,0,,,,010,000,010,010,010,Partidas,c816eea6
